Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
France,FRA,2023-06-01,121337705,24132389,7863058,1091084,0,0,0,0,39830,0,0,4744,0,0
France,FRA,2023-06-02,121338679,24132444,7863058,1091085,0,0,0,0,39834,0,0,4748,0,0
France,FRA,2023-06-03,121338966,24132466,7863058,1091085,0,0,0,0,39835,0,0,4749,0,0
France,FRA,2023-06-04,121339001,24132468,7863058,1091085,0,0,0,0,39835,0,0,4749,0,0
France,FRA,2023-06-05,121339891,24132505,7863058,1091085,0,0,0,0,39842,0,0,4751,0,0
France,FRA,2023-06-06,121341106,24132554,7863058,1091086,0,0,0,0,39848,0,0,4760,0,0
France,FRA,2023-06-07,121341948,24132586,7863058,1091086,0,0,0,0,39850,0,0,4760,0,0
France,FRA,2023-06-08,121343018,24132623,7863058,1091087,0,0,0,0,39852,0,0,4765,0,0
France,FRA,2023-06-09,121343987,24132664,7863058,1091088,0,0,0,0,39859,0,0,4766,0,0
France,FRA,2023-06-10,121344245,24132684,7863058,1091088,0,0,0,0,39864,0,0,4766,0,0
France,FRA,2023-06-11,121344275,24132685,7863058,1091088,0,0,0,0,39864,0,0,4766,0,0
France,FRA,2023-06-12,121345182,24132715,7863058,1091088,0,0,0,0,39866,0,0,4767,0,0
France,FRA,2023-06-13,121346359,24132750,7863058,1091088,0,0,0,0,39872,0,0,4769,0,0
France,FRA,2023-06-14,121347207,24132778,7863058,1091088,0,0,0,0,39878,0,0,4772,0,0
France,FRA,2023-06-15,121348282,24132811,7863058,1091088,0,0,0,0,39878,0,0,4777,0,0
France,FRA,2023-06-16,121349390,24132858,7863058,1091088,0,0,0,0,39881,0,0,4782,0,0
France,FRA,2023-06-17,121349592,24132879,7863058,1091088,0,0,0,0,39882,0,0,4784,0,0
France,FRA,2023-06-18,121349640,24132879,7863058,1091088,0,0,0,0,39882,0,0,4784,0,0
France,FRA,2023-06-19,121350375,24132923,7863058,1091088,0,0,0,0,39884,0,0,4786,0,0
France,FRA,2023-06-20,121351452,24132954,7863058,1091088,0,0,0,0,39891,0,0,4787,0,0
France,FRA,2023-06-21,121352306,24132992,7863058,1091088,0,0,0,0,39895,0,0,4788,0,0
France,FRA,2023-06-22,121353208,24133026,7863058,1091088,0,0,0,0,39898,0,0,4788,0,0
France,FRA,2023-06-23,121354122,24133067,7863058,1091088,0,0,0,0,39907,0,0,4794,0,0
France,FRA,2023-06-24,121354288,24133085,7863058,1091088,0,0,0,0,39911,0,0,4796,0,0
France,FRA,2023-06-25,121354320,24133087,7863058,1091088,0,0,0,0,39911,0,0,4796,0,0
France,FRA,2023-06-26,121354897,24133113,7863058,1091088,0,0,0,0,39913,0,0,4796,0,0
France,FRA,2023-06-27,121355775,24133157,7863058,1091088,0,0,0,0,39918,0,0,4797,0,0
France,FRA,2023-06-28,121356433,24133188,7863058,1091088,0,0,0,0,39921,0,0,4797,0,0
France,FRA,2023-06-29,121357032,24133221,7863058,1091088,0,0,0,0,39923,0,0,4802,0,0
France,FRA,2023-06-30,121357686,24133261,7863058,1091088,0,0,0,0,39929,0,0,4808,0,0
France,FRA,2023-07-01,121357868,24133272,7863058,1091088,0,0,0,0,39933,0,0,4809,0,0
France,FRA,2023-07-02,121357877,24133272,7863058,1091088,0,0,0,0,39933,0,0,4809,0,0
France,FRA,2023-07-03,121358326,24133286,7863058,1091088,0,0,0,0,39934,0,0,4809,0,0
France,FRA,2023-07-04,121358893,24133303,7863058,1091088,0,0,0,0,39937,0,0,4810,0,0
France,FRA,2023-07-05,121359378,24133320,7863058,1091088,0,0,0,0,39942,0,0,4811,0,0
France,FRA,2023-07-06,121359972,24133336,7863058,1091088,0,0,0,0,39945,0,0,4813,0,0
France,FRA,2023-07-07,121360525,24133366,7863058,1091088,0,0,0,0,39948,0,0,4818,0,0
France,FRA,2023-07-08,121360680,24133373,7863058,1091088,0,0,0,0,39950,0,0,4818,0,0
France,FRA,2023-07-09,121360694,24133373,7863058,1091088,0,0,0,0,39950,0,0,4818,0,0
France,FRA,2023-07-10,121360954,24133395,7863058,1091088,0,0,0,0,39950,0,0,4821,0,0
Germany,DEU,2020-12-27,24418,8,1,0,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2020-12-28,42489,9,2,0,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2020-12-29,92717,9,3,0,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2020-12-30,156929,10,3,0,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2020-12-31,206912,12,3,0,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-01,232614,27,7,2,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-02,280446,28,7,4,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-03,303053,35,7,4,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-04,349385,46,8,22,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-05,401903,50,8,22,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-06,465022,57,10,22,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-07,519931,65,13,23,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-08,582781,118,16,23,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-09,643377,126,16,23,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-10,679223,136,17,24,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-11,748013,146,20,24,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-12,827353,167,23,25,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-13,938648,1350,23,25,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-14,1017703,6472,25,25,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-15,1104338,11758,44,27,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-16,1160767,13452,45,28,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-17,1207354,14717,46,29,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-18,1286415,18980,49,29,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-19,1402531,22749,100,29,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-20,1532698,25593,104,29,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-21,1635537,28419,108,30,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-22,1735785,30616,122,30,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-23,1822538,30977,127,30,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-24,1870198,31181,131,31,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-25,1959844,32636,134,31,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-26,2057147,34079,141,31,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-27,2165045,35873,149,33,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-28,2256216,37508,153,33,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-29,2362513,38995,224,34,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-30,2449820,39879,228,36,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-01-31,2506721,40264,233,37,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-01,2625010,42488,289,38,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-02,2754801,45628,314,40,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-03,2911657,52030,341,41,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-04,3040534,57932,349,41,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-05,3181730,64409,358,42,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-06,3273331,67048,359,43,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-07,3324576,69390,362,44,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-08,3430226,73232,392,45,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-09,3561425,76704,579,45,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-10,3704231,81023,8978,46,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-11,3825199,88370,25496,48,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-12,3957774,97755,39917,54,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-13,4049018,101034,53332,55,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-14,4104740,103519,60635,56,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-15,4209848,108845,76184,68,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-16,4318953,115063,95925,69,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-17,4441885,123136,116911,73,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-18,4554900,131430,140940,79,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-19,4676210,141479,168601,80,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-20,4762979,145964,189966,86,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-21,4829613,149615,205778,89,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-22,4953264,158694,229801,90,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-23,5087653,166062,258722,92,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-24,5219920,173727,296061,93,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-25,5352077,180523,347623,93,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-26,5494181,189412,411037,93,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-27,5587045,193505,462540,96,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-02-28,5648750,197480,500574,98,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-01,5779892,207200,559256,98,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-02,5920955,217311,628474,98,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-03,6079769,232501,703292,99,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-04,6221692,247026,792794,99,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-05,6370540,260446,906782,101,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-06,6480185,269316,991415,101,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-07,6560159,276007,1052825,101,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-08,6694951,287002,1145867,102,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-09,6835772,299846,1245711,102,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-10,6995204,312129,1363852,103,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-11,7142784,325959,1487595,103,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-12,7294900,343373,1647003,104,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-13,7411309,352999,1762839,104,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-14,7499720,358523,1839614,104,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-15,7653110,371393,1923125,104,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-16,7820311,382718,1924334,104,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-17,8007646,400789,1925151,105,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-18,8182459,419045,1926552,105,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-19,8368778,439978,1965709,105,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-20,8504832,455339,2035815,105,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-21,8607399,464553,2089122,106,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-22,8774077,488554,2168638,106,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-23,8953016,508574,2269166,108,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-24,9151331,541997,2377279,111,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-25,9335908,569852,2497914,112,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-26,9535693,607281,2635651,114,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-27,9685800,635004,2740481,117,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-28,9801419,653575,2803216,120,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-29,9990377,678762,2894950,121,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-30,10205691,703357,2981433,122,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-03-31,10451781,739883,3033296,123,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-01,10692469,772547,3092585,143,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-02,10872524,787017,3124661,148,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-03,11046885,802940,3167049,148,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-04,11179649,813047,3217833,151,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-05,11345339,830957,3282921,151,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-06,11617527,863256,3370975,167,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-07,12216382,900703,3460547,184,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-08,12806597,936631,3552879,199,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-09,13285742,973535,3658583,206,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-10,13530157,996881,3760373,207,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-11,13698087,1015640,3834930,208,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-12,13968613,1045118,3947181,225,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-13,14427674,1072558,4064648,235,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-14,15077254,1106429,4189599,255,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-15,15614078,1142909,4298761,280,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-16,16037777,1175649,4425078,289,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-17,16255947,1198382,4543456,289,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-18,16425232,1213816,4626019,290,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-19,16712923,1247255,4703409,303,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-20,17111987,1286852,4854067,323,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-21,17582807,1329200,5090391,348,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-22,17963556,1373838,5304683,383,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-23,18309014,1417768,5457096,401,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-24,18541967,1467422,5537225,405,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-25,18728925,1501156,5596986,409,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-26,19055287,1543758,5664580,507,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-27,19809147,1595495,5717879,1083,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-28,20859918,1656463,5767988,1899,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-29,21685532,1720353,5824042,2799,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-04-30,22329331,1777854,5888601,3728,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-01,22569413,1819572,5928249,6361,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-02,22759024,1857088,5958289,8172,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-03,23074270,1927952,6025014,9872,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-04,23744441,1991368,6186320,12972,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-05,24645681,2070767,6411902,17575,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-06,25342669,2163547,6619017,22259,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-07,25900546,2250594,6827447,26840,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-08,26157797,2322748,6909476,28547,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-09,26348831,2379329,6941672,29624,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-10,26729117,2461425,7078872,33975,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-11,27630296,2542242,7260289,37805,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-12,28771040,2634708,7490835,43626,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-13,29071297,2701733,7535295,46308,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-14,29603363,2766859,7671696,54153,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-15,29872314,2827794,7731493,58450,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-16,30067144,2880386,7753539,63191,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-17,30394915,2966470,7881624,73231,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-18,31036621,3067848,8062774,81166,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-19,31913152,3168749,8263013,93620,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-20,32623398,3266245,8429574,104341,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-21,33203413,3352431,8594729,116445,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-22,33452734,3421454,8659270,130650,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-23,33641716,3481054,8674072,139467,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-24,33872826,3542768,8689270,147631,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-25,34343079,3622757,8796181,176846,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-26,35308339,3706023,8935177,265932,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-27,36055716,3795894,9068529,352157,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-28,36642422,3882134,9197150,438791,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-29,36894164,3944791,9259366,468402,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-30,37084488,3991967,9286171,477720,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-05-31,37465358,4059986,9366920,529634,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-01,38252483,4139897,9442370,615329,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-02,39300972,4213122,9523424,730585,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-03,39773529,4277879,9573738,784664,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-04,40345963,4349088,9651484,863556,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-05,40609665,4416081,9695114,901763,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-06,40803857,4456833,9719972,914838,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-07,41198524,4541959,9796348,969273,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-08,42135171,4617507,9858874,1042453,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-09,43392191,4704894,9923493,1142236,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-10,44370529,4794559,9981690,1235645,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-11,45151380,4884286,10050086,1333680,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-12,45428009,4957140,10095550,1372696,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-13,45591740,5020670,10119176,1383904,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-14,46003307,5122220,10191199,1440673,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-15,46895720,5226722,10276432,1502826,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-16,48054153,5332732,10375767,1580856,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-17,48945417,5436566,10468409,1652616,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-18,49651343,5531469,10564205,1721357,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-19,49916537,5614036,10615479,1747735,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-20,50082610,5685373,10645887,1758860,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-21,50485758,5783278,10733165,1792800,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-22,51412375,5879447,10839956,1825397,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-23,52583959,5976041,10960327,1862321,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-24,53377760,6063647,11074106,1904324,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-25,54052569,6140110,11180085,1945559,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-26,54302572,6209442,11254682,1962344,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-27,54463488,6267674,11310279,1966562,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-28,54853619,6357560,11425146,1990062,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-29,55603570,6450155,11564705,2012746,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-06-30,56473564,6544569,11707915,2033799,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-01,57197707,6627229,11834622,2055659,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-02,57832571,6721178,11910180,2077515,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-03,58088349,6800820,11938176,2093886,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-04,58255865,6869073,11950212,2101930,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-05,58638358,6963146,11987760,2117659,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-06,59322200,7061567,12034570,2133890,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-07,60225352,7156430,12087412,2152536,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-08,60933877,7256696,12130875,2172982,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-09,61505331,7354498,12171329,2191683,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-10,61724857,7439615,12192861,2203254,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-11,61861847,7503557,12202833,2211904,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-12,62209334,7582436,12228024,2226820,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-13,62903757,7659140,12264979,2246612,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-14,63817996,7730782,12313874,2271136,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-15,64470128,7801141,12353101,2294571,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-16,64997525,7865282,12381705,2316569,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-17,65179738,7928681,12397084,2335379,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-18,65296399,7970554,12407445,2345845,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-19,65584428,8021143,12425241,2359013,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-20,66160942,8069125,12446794,2372497,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-21,66890216,8114813,12470031,2386657,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-22,67470194,8158360,12489881,2400987,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-23,67934070,8200384,12505450,2417936,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-24,68085947,8238781,12512777,2430288,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-25,68157562,8270391,12515636,2436172,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-26,68427600,8309410,12528450,2447587,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-27,68950258,8351784,12550270,2460694,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-28,69606897,8398434,12574920,2475016,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-29,70120596,8441992,12594749,2489697,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-30,70518527,8487485,12609848,2505739,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-07-31,70655016,8523648,12615682,2518090,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-01,70727629,8548588,12617400,2523984,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-02,70964332,8582031,12626281,2535397,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-03,71401455,8620354,12638168,2548850,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-04,71953936,8657198,12650271,2562360,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-05,72425895,8697163,12657370,2577324,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-06,72796030,8732945,12664297,2592494,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-07,72930579,8765004,12665626,2605612,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-08,73013670,8786648,12666197,2609467,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-09,73249702,8828161,12671951,2618957,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-10,73655550,8870753,12680239,2630851,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-11,74160272,8918320,12689643,2647161,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-12,74582366,8956657,12696847,2666932,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-13,74919695,8997871,12702397,2686614,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-14,75065102,9030318,12703737,2702801,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-15,75148876,9051215,12704188,2709741,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-16,75363601,9084186,12707225,2724037,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-17,75708699,9114000,12712920,2740331,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-18,76109541,9144143,12718886,2759639,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-19,76435148,9170650,12724345,2779825,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-20,76695857,9194543,12728294,2800498,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-21,76813820,9215697,12728986,2814681,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-22,76882972,9231240,12729159,2820557,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-23,77060449,9260456,12732609,2834592,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-24,77334966,9286236,12736017,2851478,0,0,0,0,0,0,0,0,0,0
Germany,DEU,2021-08-25,77651002,9311241,12739206,2870421,0,0,0,0,0,0,0,0,0,0
