SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,36,001,New York,Albany County,3,15,15483,7151,8332,6272,7278,574,705,20,23,222,255,1,3,62,68,6312,7316,601,750,50,62,246,278,8,9,6991,8126,6162,7110,537,683,14,17,222,254,1,2,55,60,6195,7141,561,721,42,55,245,277,7,7,160,206,110,168,37,22,6,6,0,1,0,1,7,8,117,175,40,29,8,7,1,1,1,2
050,36,001,New York,Albany County,3,16,9509,4151,5358,3682,4719,312,426,12,13,117,149,0,1,28,50,3701,4751,322,450,24,38,130,164,5,11,4065,5224,3614,4620,300,402,11,12,116,149,0,0,24,41,3630,4645,308,420,23,35,127,162,4,9,86,134,68,99,12,24,1,1,1,0,0,1,4,9,71,106,14,30,1,3,3,2,1,2
050,36,001,New York,Albany County,3,17,6129,2491,3638,2197,3220,191,290,10,8,75,101,0,0,18,19,2212,3233,199,301,18,20,80,105,2,4,2433,3568,2160,3171,180,278,6,7,75,99,0,0,12,13,2169,3178,185,286,11,15,79,103,1,4,58,70,37,49,11,12,4,1,0,2,0,0,6,6,43,55,14,15,7,5,1,2,1,0
050,36,001,New York,Albany County,3,18,6920,2249,4671,2020,4255,130,281,8,16,49,94,1,0,41,25,2049,4273,144,292,23,32,68,99,12,1,2212,4584,1992,4179,126,276,7,12,49,93,1,0,37,24,2017,4196,139,286,21,28,67,98,11,1,37,87,28,76,4,5,1,4,0,1,0,0,4,1,32,77,5,6,2,4,1,1,1,0
050,36,003,New York,Allegany County,1,0,46456,23700,22756,22618,21817,395,257,80,74,257,316,9,15,341,277,22927,22064,551,395,179,146,374,407,25,33,23249,22390,22283,21552,354,223,55,49,252,314,4,11,301,241,22555,21772,490,337,136,105,363,401,17,27,451,366,335,265,41,34,25,25,5,2,5,4,40,36,372,292,61,58,43,41,11,6,8,6
050,36,003,New York,Allegany County,1,1,2420,1227,1193,1156,1118,19,12,4,3,11,13,0,0,37,47,1191,1164,37,34,11,11,24,30,1,1,1191,1167,1131,1098,14,10,3,1,11,13,0,0,32,45,1161,1143,31,30,8,8,22,30,1,1,36,26,25,20,5,2,1,2,0,0,0,0,5,2,30,21,6,4,3,3,2,0,0,0
050,36,003,New York,Allegany County,1,2,2549,1381,1168,1332,1121,5,10,7,4,6,9,0,0,31,24,1360,1144,19,21,13,7,19,18,1,2,1348,1143,1308,1103,4,9,3,2,6,9,0,0,27,20,1332,1122,15,18,8,3,19,18,1,2,33,25,24,18,1,1,4,2,0,0,0,0,4,4,28,22,4,3,5,4,0,0,0,0
050,36,003,New York,Allegany County,1,3,2750,1369,1381,1300,1336,13,8,5,5,11,9,1,0,39,23,1337,1357,33,22,14,9,24,15,2,1,1327,1349,1271,1313,10,7,4,2,10,9,0,0,32,18,1301,1329,25,18,11,4,23,15,1,1,42,32,29,23,3,1,1,3,1,0,1,0,7,5,36,28,8,4,3,5,1,0,1,0
050,36,003,New York,Allegany County,1,4,4416,2422,1994,2200,1803,101,72,7,5,53,60,1,1,60,53,2257,1849,134,100,23,17,73,82,5,5,2354,1925,2149,1753,91,63,6,3,52,60,1,0,55,46,2201,1795,122,86,18,11,70,80,4,4,68,69,51,50,10,9,1,2,1,0,0,1,5,7,56,54,12,14,5,6,3,2,1,1
050,36,003,New York,Allegany County,1,5,4055,2145,1910,1921,1740,118,64,6,3,53,62,2,2,45,39,1960,1771,139,85,19,10,69,79,4,7,2072,1862,1868,1714,108,53,4,1,53,61,1,1,38,32,1902,1739,125,68,13,7,68,77,3,6,73,48,53,26,10,11,2,2,0,1,1,1,7,7,58,32,14,17,6,3,1,2,1,1
050,36,003,New York,Allegany County,1,6,2244,1162,1082,1082,1014,23,22,9,6,26,26,0,4,22,10,1099,1023,29,27,15,10,39,27,2,5,1135,1063,1063,999,21,20,4,4,26,26,0,4,21,10,1079,1008,27,25,9,8,39,27,2,5,27,19,19,15,2,2,5,2,0,0,0,0,1,0,20,15,2,2,6,2,0,0,0,0
050,36,003,New York,Allegany County,1,7,2407,1227,1180,1168,1120,20,13,8,7,15,23,2,2,14,15,1180,1134,25,19,11,12,22,30,3,2,1196,1161,1143,1107,19,12,5,5,15,23,1,0,13,14,1154,1120,24,18,8,9,22,30,1,0,31,19,25,13,1,1,3,2,0,0,1,2,1,1,26,14,1,1,3,3,0,0,2,2
050,36,003,New York,Allegany County,1,8,2435,1211,1224,1154,1185,15,9,11,2,17,18,2,1,12,9,1165,1192,19,14,14,7,22,19,3,1,1189,1203,1137,1167,15,8,8,2,17,17,0,1,12,8,1148,1174,19,12,11,6,22,18,1,1,22,21,17,18,0,1,3,0,0,1,2,0,0,1,17,18,0,2,3,1,0,1,2,0
050,36,003,New York,Allegany County,1,9,2396,1211,1185,1169,1164,12,4,2,2,14,9,1,0,13,6,1181,1170,19,6,7,2,16,12,1,1,1195,1170,1156,1152,12,4,2,1,14,9,1,0,10,4,1165,1156,18,6,5,1,16,11,1,0,16,15,13,12,0,0,0,1,0,0,0,0,3,2,16,14,1,0,2,1,0,1,0,1
050,36,003,New York,Allegany County,1,10,2430,1218,1212,1179,1180,17,8,3,6,7,9,0,0,12,9,1189,1188,20,11,7,11,13,11,1,0,1193,1194,1161,1168,12,8,3,3,5,9,0,0,12,6,1171,1174,15,10,7,5,11,11,1,0,25,18,18,12,5,0,0,3,2,0,0,0,0,3,18,14,5,1,0,6,2,0,0,0
050,36,003,New York,Allegany County,1,11,2709,1353,1356,1311,1321,14,6,3,3,14,19,0,1,11,6,1320,1327,20,9,9,6,14,19,1,1,1325,1340,1292,1311,12,3,0,1,14,19,0,1,7,5,1298,1316,15,5,5,4,14,19,0,1,28,16,19,10,2,3,3,2,0,0,0,0,4,1,22,11,5,4,4,2,0,0,1,0
050,36,003,New York,Allegany County,1,12,3214,1631,1583,1597,1543,9,5,7,8,7,19,0,0,11,8,1607,1550,11,9,14,11,9,20,1,1,1619,1574,1587,1535,9,5,6,7,6,19,0,0,11,8,1597,1542,11,9,13,10,8,20,1,1,12,9,10,8,0,0,1,1,1,0,0,0,0,0,10,8,0,0,1,1,1,0,0,0
050,36,003,New York,Allegany County,1,13,3379,1740,1639,1712,1603,12,5,2,4,6,19,0,2,8,6,1720,1608,16,9,7,7,6,19,0,2,1729,1629,1703,1593,12,5,1,4,6,19,0,2,7,6,1710,1598,16,9,5,7,6,19,0,2,11,10,9,10,0,0,1,0,0,0,0,0,1,0,10,10,0,0,2,0,0,0,0,0
050,36,003,New York,Allegany County,1,14,3010,1520,1490,1493,1462,9,4,3,7,8,7,0,1,7,9,1500,1470,14,6,6,11,8,11,0,2,1511,1479,1485,1452,8,4,3,6,8,7,0,1,7,9,1492,1460,13,6,6,10,8,11,0,2,9,11,8,10,1,0,0,1,0,0,0,0,0,0,8,10,1,0,0,1,0,0,0,0
050,36,003,New York,Allegany County,1,15,2472,1266,1206,1256,1181,1,4,0,5,1,6,0,1,8,9,1263,1188,5,9,3,9,3,7,0,2,1260,1198,1252,1177,1,4,0,4,1,6,0,1,6,6,1257,1183,4,6,3,7,2,7,0,1,6,8,4,4,0,0,0,1,0,0,0,0,2,3,6,5,1,3,0,2,1,0,0,1
050,36,003,New York,Allegany County,1,16,1562,767,795,756,782,5,5,1,0,3,6,0,0,2,2,758,783,6,7,1,1,4,6,0,0,761,791,751,779,4,4,1,0,3,6,0,0,2,2,753,780,5,6,1,1,4,6,0,0,6,4,5,3,1,1,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0
050,36,003,New York,Allegany County,1,17,1024,475,549,465,539,1,5,2,2,3,2,0,0,4,1,469,540,3,6,2,2,5,2,0,0,474,539,464,531,1,4,2,1,3,2,0,0,4,1,468,532,3,5,2,1,5,2,0,0,1,10,1,8,0,1,0,1,0,0,0,0,0,0,1,8,0,1,0,1,0,0,0,0
050,36,003,New York,Allegany County,1,18,984,375,609,367,605,1,1,0,2,2,0,0,0,5,1,371,606,2,1,3,3,4,0,0,0,370,603,362,600,1,0,0,2,2,0,0,0,5,1,366,601,2,0,3,3,4,0,0,0,5,6,5,5,0,1,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0
050,36,003,New York,Allegany County,2,0,46373,23667,22706,22581,21755,400,255,83,82,256,316,10,15,337,283,22863,22017,565,388,182,158,382,411,27,30,23208,22333,22241,21490,358,221,57,52,251,314,4,11,297,245,22492,21718,495,330,138,115,370,406,20,21,459,373,340,265,42,34,26,30,5,2,6,4,40,38,371,299,70,58,44,43,12,5,7,9
050,36,003,New York,Allegany County,2,1,2414,1230,1184,1159,1108,20,9,4,5,11,14,0,0,36,48,1190,1153,37,34,12,10,25,33,2,2,1191,1154,1132,1086,14,7,3,1,11,14,0,0,31,46,1159,1130,27,30,9,6,25,33,2,1,39,30,27,22,6,2,1,4,0,0,0,0,5,2,31,23,10,4,3,4,0,0,0,1
050,36,003,New York,Allegany County,2,2,2535,1370,1165,1321,1114,5,10,7,5,7,9,0,0,30,27,1346,1139,24,25,13,9,18,18,0,1,1338,1139,1298,1097,4,9,3,2,7,9,0,0,26,22,1319,1117,19,20,9,5,18,18,0,1,32,26,23,17,1,1,4,3,0,0,0,0,4,5,27,22,5,5,4,4,0,0,0,0
050,36,003,New York,Allegany County,2,3,2741,1364,1377,1298,1332,12,7,5,6,10,9,1,0,38,23,1333,1353,33,21,12,12,24,17,2,0,1322,1344,1269,1309,9,6,4,2,9,9,0,0,31,18,1298,1325,25,17,7,7,23,16,1,0,42,33,29,23,3,1,1,4,1,0,1,0,7,5,35,28,8,4,5,5,1,1,1,0
050,36,003,New York,Allegany County,2,4,4406,2422,1984,2201,1794,101,72,8,5,52,59,1,1,59,53,2251,1845,136,99,26,14,75,80,3,5,2352,1915,2148,1744,91,63,7,3,51,59,1,0,54,46,2194,1788,121,85,22,11,72,79,3,3,70,69,53,50,10,9,1,2,1,0,0,1,5,7,57,57,15,14,4,3,3,1,0,2
050,36,003,New York,Allegany County,2,5,4046,2139,1907,1914,1734,120,66,6,3,52,63,2,2,45,39,1954,1769,138,85,19,13,71,78,3,4,2067,1859,1862,1708,110,55,4,1,52,62,1,1,38,32,1897,1737,124,71,14,7,69,76,2,3,72,48,52,26,10,11,2,2,0,1,1,1,7,7,57,32,14,14,5,6,2,2,1,1
050,36,003,New York,Allegany County,2,6,2260,1169,1091,1087,1022,24,21,9,7,27,27,0,4,22,10,1102,1032,32,25,13,11,42,29,2,4,1141,1072,1067,1008,22,19,4,4,27,27,0,4,21,10,1082,1018,29,23,8,8,41,29,2,4,28,19,20,14,2,2,5,3,0,0,0,0,1,0,20,14,3,2,5,3,1,0,0,0
050,36,003,New York,Allegany County,2,7,2389,1215,1174,1152,1114,22,12,9,7,15,24,2,2,15,15,1163,1127,31,18,13,12,20,31,3,2,1183,1155,1127,1101,21,11,5,5,15,24,1,0,14,14,1137,1113,30,16,8,9,20,31,2,0,32,19,25,13,1,1,4,2,0,0,1,2,1,1,26,14,1,2,5,3,0,0,1,2
050,36,003,New York,Allegany County,2,8,2438,1209,1229,1154,1189,13,10,11,3,17,17,3,1,11,9,1163,1198,17,11,14,6,23,21,3,2,1184,1208,1135,1171,13,9,8,3,17,16,0,1,11,8,1144,1179,17,10,11,5,23,20,0,2,25,21,19,18,0,1,3,0,0,1,3,0,0,1,19,19,0,1,3,1,0,1,3,0
050,36,003,New York,Allegany County,2,9,2387,1207,1180,1165,1159,13,4,2,2,13,8,1,0,13,7,1177,1165,18,9,5,4,16,8,4,1,1192,1166,1153,1148,13,4,2,1,13,8,1,0,10,5,1162,1153,16,8,5,2,16,8,3,0,15,14,12,11,0,0,0,1,0,0,0,0,3,2,15,12,2,1,0,2,0,0,1,1
050,36,003,New York,Allegany County,2,10,2418,1215,1203,1177,1169,17,8,3,6,7,10,0,0,11,10,1186,1178,21,14,9,10,10,10,0,1,1190,1184,1159,1157,12,8,3,3,5,10,0,0,11,6,1168,1163,16,12,9,5,8,10,0,0,25,19,18,12,5,0,0,3,2,0,0,0,0,4,18,15,5,2,0,5,2,0,0,1
050,36,003,New York,Allegany County,2,11,2698,1348,1350,1305,1315,15,7,3,3,13,18,0,1,12,6,1315,1320,20,11,8,6,16,19,1,1,1320,1334,1286,1305,13,4,0,1,13,18,0,1,8,5,1292,1309,18,7,3,3,14,19,1,1,28,16,19,10,2,3,3,2,0,0,0,0,4,1,23,11,2,4,5,3,2,0,0,0
050,36,003,New York,Allegany County,2,12,3185,1614,1571,1579,1532,9,5,7,8,8,18,0,0,11,8,1588,1539,13,6,13,13,10,21,1,0,1602,1562,1569,1524,9,5,6,7,7,18,0,0,11,8,1578,1531,13,6,12,12,9,21,1,0,12,9,10,8,0,0,1,1,1,0,0,0,0,0,10,8,0,0,1,1,1,0,0,0
050,36,003,New York,Allegany County,2,13,3372,1737,1635,1709,1599,12,5,2,5,6,18,0,2,8,6,1716,1605,17,5,5,8,6,20,1,3,1726,1625,1700,1589,12,5,1,5,6,18,0,2,7,6,1707,1595,16,5,3,8,6,20,1,3,11,10,9,10,0,0,1,0,0,0,0,0,1,0,9,10,1,0,2,0,0,0,0,0
050,36,003,New York,Allegany County,2,14,3031,1536,1495,1509,1465,9,3,3,8,8,8,0,1,7,10,1516,1474,10,5,7,13,10,11,0,2,1526,1484,1500,1455,8,3,3,7,8,8,0,1,7,10,1507,1464,9,5,7,12,10,11,0,2,10,11,9,10,1,0,0,1,0,0,0,0,0,0,9,10,1,0,0,1,0,0,0,0
050,36,003,New York,Allegany County,2,15,2492,1270,1222,1259,1197,1,5,1,5,1,6,0,1,8,8,1263,1204,7,9,4,9,4,7,0,2,1264,1213,1255,1192,1,5,1,4,1,6,0,1,6,5,1259,1196,5,7,2,8,4,7,0,1,6,9,4,5,0,0,0,1,0,0,0,0,2,3,4,8,2,2,2,1,0,0,0,1
050,36,003,New York,Allegany County,2,16,1568,780,788,768,775,5,5,1,0,4,6,0,0,2,2,769,777,6,5,3,2,4,6,0,0,775,784,764,772,4,4,1,0,4,6,0,0,2,2,765,774,5,4,3,2,4,6,0,0,5,4,4,3,1,1,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0
050,36,003,New York,Allegany County,2,17,1023,471,552,461,542,1,5,2,2,3,2,0,0,4,1,465,543,3,5,4,3,3,2,1,0,469,542,459,534,1,4,2,1,3,2,0,0,4,1,463,535,3,4,4,2,3,2,1,0,2,10,2,8,0,1,0,1,0,0,0,0,0,0,2,8,0,1,0,1,0,0,0,0
050,36,003,New York,Allegany County,2,18,970,371,599,363,595,1,1,0,2,2,0,0,0,5,1,366,596,2,1,2,3,5,0,1,0,366,593,358,590,1,0,0,2,2,0,0,0,5,1,361,591,2,0,2,3,5,0,1,0,5,6,5,5,0,1,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0
050,36,003,New York,Allegany County,3,0,46106,23555,22551,22459,21597,400,262,82,87,252,305,8,13,354,287,22776,21857,567,401,175,151,379,412,32,30,23093,22167,22115,21321,355,228,58,56,247,303,2,9,316,250,22397,21548,499,344,136,109,365,404,26,24,462,384,344,276,45,34,24,31,5,2,6,4,38,37,379,309,68,57,39,42,14,8,6,6
050,36,003,New York,Allegany County,3,1,2366,1216,1150,1137,1077,21,10,4,4,12,15,0,0,42,44,1175,1120,42,30,10,9,29,34,3,1,1181,1118,1112,1052,16,8,3,0,12,15,0,0,38,43,1146,1094,35,27,7,5,29,34,3,1,35,32,25,25,5,2,1,4,0,0,0,0,4,1,29,26,7,3,3,4,0,0,0,0
050,36,003,New York,Allegany County,3,2,2516,1346,1170,1283,1110,8,7,7,7,8,9,0,0,40,37,1318,1143,24,24,16,13,24,27,4,2,1318,1142,1262,1092,7,6,3,3,8,9,0,0,38,32,1295,1120,23,21,10,8,24,26,4,1,28,28,21,18,1,1,4,4,0,0,0,0,2,5,23,23,1,3,6,5,0,1,0,1
050,36,003,New York,Allegany County,3,3,2685,1334,1351,1273,1311,9,6,4,6,8,7,1,0,39,21,1311,1331,28,15,9,11,22,16,4,0,1295,1322,1248,1291,6,5,3,2,7,7,0,0,31,17,1278,1307,20,12,6,6,20,15,3,0,39,29,25,20,3,1,1,4,1,0,1,0,8,4,33,24,8,3,3,5,2,1,1,0
050,36,003,New York,Allegany County,3,4,4353,2379,1974,2161,1796,97,74,10,5,53,47,1,1,57,51,2213,1842,131,101,26,15,76,70,3,3,2306,1907,2104,1745,87,66,9,4,52,47,1,0,53,45,2152,1786,118,89,22,12,73,68,3,2,73,67,57,51,10,8,1,1,1,0,0,1,4,6,61,56,13,12,4,3,3,2,0,1
050,36,003,New York,Allegany County,3,5,4048,2158,1890,1935,1711,118,68,5,6,51,68,2,1,47,36,1978,1742,139,90,18,14,69,81,5,2,2088,1836,1886,1681,107,57,4,3,51,67,1,0,39,28,1923,1705,122,73,15,9,66,79,4,1,70,54,49,30,11,11,1,3,0,1,1,1,8,8,55,37,17,17,3,5,3,2,1,1
050,36,003,New York,Allegany County,3,6,2244,1168,1076,1093,1013,24,20,7,5,23,22,0,3,21,13,1111,1026,35,27,12,6,31,26,0,4,1134,1054,1069,997,19,17,3,3,23,22,0,3,20,12,1086,1009,29,23,8,4,31,26,0,4,34,22,24,16,5,3,4,2,0,0,0,0,1,1,25,17,6,4,4,2,0,0,0,0
050,36,003,New York,Allegany County,3,7,2317,1170,1147,1113,1087,17,13,7,6,17,24,0,2,16,15,1129,1101,23,17,10,11,23,29,1,4,1142,1130,1089,1076,17,12,4,4,17,24,0,0,15,14,1104,1089,23,16,7,8,22,29,1,2,28,17,24,11,0,1,3,2,0,0,0,2,1,1,25,12,0,1,3,3,1,0,0,2
050,36,003,New York,Allegany County,3,8,2500,1247,1253,1189,1207,13,12,12,8,18,16,4,1,11,9,1198,1216,18,15,15,10,22,18,5,3,1217,1231,1168,1190,12,11,8,5,18,15,0,1,11,9,1177,1199,17,14,11,7,22,17,1,3,30,22,21,17,1,1,4,3,0,1,4,0,0,0,21,17,1,1,4,3,0,1,4,0
050,36,003,New York,Allegany County,3,9,2422,1223,1199,1185,1172,9,7,4,2,14,10,0,0,11,8,1196,1179,13,12,8,6,17,10,0,0,1210,1186,1174,1162,9,7,4,2,14,10,0,0,9,5,1183,1167,12,10,8,4,16,10,0,0,13,13,11,10,0,0,0,0,0,0,0,0,2,3,13,12,1,2,0,2,1,0,0,0
050,36,003,New York,Allegany County,3,10,2316,1173,1143,1140,1111,18,6,2,3,4,11,0,0,9,12,1145,1121,22,10,6,8,8,13,1,3,1151,1124,1124,1096,14,6,2,2,3,11,0,0,8,9,1129,1104,17,9,6,5,6,13,1,2,22,19,16,15,4,0,0,1,1,0,0,0,1,3,16,17,5,1,0,3,2,0,0,1
050,36,003,New York,Allegany County,3,11,2688,1352,1336,1299,1301,23,7,3,5,12,16,0,1,15,6,1312,1307,29,10,9,6,16,17,2,2,1322,1316,1279,1288,20,5,1,2,11,16,0,1,11,4,1288,1292,24,7,4,3,15,16,2,2,30,20,20,13,3,2,2,3,1,0,0,0,4,2,24,15,5,3,5,3,1,1,0,0
050,36,003,New York,Allegany County,3,12,3052,1540,1512,1502,1475,12,6,6,5,11,19,0,0,9,7,1508,1481,18,10,9,7,14,20,0,1,1525,1498,1489,1463,12,5,5,4,10,19,0,0,9,7,1495,1469,18,9,8,6,13,20,0,1,15,14,13,12,0,1,1,1,1,0,0,0,0,0,13,12,0,1,1,1,1,0,0,0
050,36,003,New York,Allegany County,3,13,3369,1721,1648,1690,1611,12,6,4,7,6,18,0,1,9,5,1695,1614,16,8,9,8,8,21,2,2,1706,1639,1678,1602,12,6,2,7,6,18,0,1,8,5,1682,1605,15,8,7,8,8,21,2,2,15,9,12,9,0,0,2,0,0,0,0,0,1,0,13,9,1,0,2,0,0,0,0,0
050,36,003,New York,Allegany County,3,14,3073,1567,1506,1543,1477,9,2,1,7,6,8,0,1,8,11,1551,1485,13,8,4,10,7,13,0,1,1558,1498,1534,1470,9,2,1,6,6,8,0,1,8,11,1542,1478,13,8,4,9,7,13,0,1,9,8,9,7,0,0,0,1,0,0,0,0,0,0,9,7,0,0,0,1,0,0,0,0
050,36,003,New York,Allegany County,3,15,2596,1309,1287,1292,1256,3,6,3,7,2,6,0,2,9,10,1301,1265,5,12,8,11,3,8,1,2,1301,1276,1287,1249,2,6,3,6,2,6,0,2,7,7,1294,1255,3,9,7,10,3,8,1,2,8,11,5,7,1,0,0,1,0,0,0,0,2,3,7,10,2,3,1,1,0,0,0,0
050,36,003,New York,Allegany County,3,16,1592,819,773,811,763,4,4,0,0,2,5,0,0,2,1,813,764,5,4,1,1,2,5,0,0,815,768,808,759,3,3,0,0,2,5,0,0,2,1,810,760,4,3,1,1,2,5,0,0,4,5,3,4,1,1,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,0,0
050,36,003,New York,Allegany County,3,17,1023,463,560,452,548,2,6,2,1,3,4,0,0,4,1,456,549,4,6,3,2,4,4,0,0,459,552,448,542,2,5,2,0,3,4,0,0,4,1,452,543,4,5,3,1,4,4,0,0,4,8,4,6,0,1,0,1,0,0,0,0,0,0,4,6,0,1,0,1,0,0,0,0
050,36,003,New York,Allegany County,3,18,946,370,576,361,571,1,2,1,3,2,0,0,0,5,0,366,571,2,2,2,3,4,0,1,0,365,570,356,566,1,1,1,3,2,0,0,0,5,0,361,566,2,1,2,3,4,0,1,0,5,6,5,5,0,1,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0
050,36,005,New York,Bronx County,1,0,1472654,699377,773277,313053,341356,302668,341347,21702,23078,33205,34956,3009,3326,25740,29214,333238,363827,324362,366260,30106,32953,36445,38444,4407,5017,306377,335765,66007,67592,201641,226585,1964,2224,29393,31122,349,382,7023,7860,70858,72846,207127,232898,4055,4760,31256,33032,799,930,393000,437512,247046,273764,101027,114762,19738,20854,3812,3834,2660,2944,18717,21354,262380,290981,117235,133362,26051,28193,5189,5412,3608,4087
050,36,005,New York,Bronx County,1,1,102530,52292,50238,22333,21448,22879,22017,1557,1476,2449,2265,248,223,2826,2809,24670,23785,25324,24436,2290,2206,2838,2622,346,329,21082,20161,3825,3630,13916,13457,110,132,2178,1981,33,32,1020,929,4683,4411,14758,14221,289,291,2397,2177,57,52,31210,30077,18508,17818,8963,8560,1447,1344,271,284,215,191,1806,1880,19987,19374,10566,10215,2001,1915,441,445,289,277
050,36,005,New York,Bronx County,1,2,103628,52752,50876,22863,21852,23200,22480,1397,1401,2208,2188,216,193,2868,2762,25221,24132,25683,24882,2152,2119,2568,2533,335,293,20109,19655,3364,3182,13826,13537,111,142,1933,1935,25,27,850,832,4051,3864,14522,14226,273,298,2118,2111,57,53,32643,31221,19499,18670,9374,8943,1286,1259,275,253,191,166,2018,1930,21170,20268,11161,10656,1879,1821,450,422,278,240
050,36,005,New York,Bronx County,1,3,101196,51764,49432,22206,21624,23064,21790,1804,1759,2199,1903,196,256,2295,2100,24035,23281,25050,23610,2465,2357,2492,2164,303,361,19715,18771,2928,2742,14110,13609,187,170,1887,1670,14,11,589,569,3380,3177,14593,14082,316,289,2034,1804,36,35,32049,30661,19278,18882,8954,8181,1617,1589,312,233,182,245,1706,1531,20655,20104,10457,9528,2149,2068,458,360,267,326
050,36,005,New York,Bronx County,1,4,99270,51103,48167,22728,21428,22164,20846,1727,1698,2196,2005,253,206,2035,1984,24364,23019,23922,22551,2298,2253,2449,2255,349,312,20511,18817,3985,3253,13872,13092,184,199,1893,1716,32,22,545,535,4400,3662,14303,13520,298,315,2046,1853,56,46,30592,29350,18743,18175,8292,7754,1543,1499,303,289,221,184,1490,1449,19964,19357,9619,9031,2000,1938,403,402,293,266
050,36,005,New York,Bronx County,1,5,100687,50300,50387,22675,22469,21632,22090,1742,1636,2061,2026,248,195,1942,1971,24264,24077,23278,23780,2304,2221,2304,2250,335,294,20409,19956,4022,3420,13896,14097,195,152,1745,1756,23,26,528,505,4426,3805,14312,14500,315,273,1887,1882,55,58,29891,30431,18653,19049,7736,7993,1547,1484,316,270,225,169,1414,1466,19838,20272,8966,9280,1989,1948,417,368,280,236
050,36,005,New York,Bronx County,1,6,117630,57154,60476,24440,25571,25693,27261,1959,1920,2598,2964,270,282,2194,2478,26226,27546,27511,29374,2658,2724,2845,3246,396,416,23413,24912,3818,3797,16638,17683,187,186,2213,2634,27,24,530,588,4202,4219,17051,18154,324,344,2345,2768,69,64,33741,35564,20622,21774,9055,9578,1772,1734,385,330,243,258,1664,1890,22024,23327,10460,11220,2334,2380,500,478,327,352
050,36,005,New York,Bronx County,1,7,112892,54902,57990,24285,24596,23975,25983,1814,1763,2648,3004,241,253,1939,2391,25820,26476,25579,28007,2486,2568,2872,3285,348,379,23159,24283,4186,4089,16039,16775,119,167,2330,2630,27,28,458,594,4495,4503,16385,17238,255,341,2466,2788,64,70,31743,33707,20099,20507,7936,9208,1695,1596,318,374,214,225,1481,1797,21325,21973,9194,10769,2231,2227,406,497,284,309
050,36,005,New York,Bronx County,1,8,98644,47007,51637,21551,22431,19568,22765,1620,1704,2364,2652,258,247,1646,1838,22847,23827,20929,24327,2198,2359,2556,2873,354,359,19656,21184,3873,3616,13160,14558,123,124,2108,2410,14,22,378,454,4117,3915,13448,14908,244,266,2215,2538,47,62,27351,30453,17678,18815,6408,8207,1497,1580,256,242,244,225,1268,1384,18730,19912,7481,9419,1954,2093,341,335,307,297
050,36,005,New York,Bronx County,1,9,90191,41691,48500,18820,20635,17745,21730,1467,1516,2093,2604,215,219,1351,1796,19875,21966,18877,23267,1940,2144,2266,2834,304,336,18059,20568,3586,3315,12167,14287,92,106,1856,2336,19,23,339,501,3798,3621,12428,14681,202,269,1959,2479,46,73,23632,27932,15234,17320,5578,7443,1375,1410,237,268,196,196,1012,1295,16077,18345,6449,8586,1738,1875,307,355,258,263
050,36,005,New York,Bronx County,1,10,87064,40519,46545,18515,20116,16992,20668,1343,1633,2254,2370,124,221,1291,1537,19484,21247,18068,21982,1837,2191,2419,2542,199,317,18167,19727,3690,3181,11999,13887,123,125,2023,2145,20,25,312,364,3864,3387,12235,14185,244,255,2125,2244,48,60,22352,26818,14825,16935,4993,6781,1220,1508,231,225,104,196,979,1173,15620,17860,5833,7797,1593,1936,294,298,151,257
