"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper","asmr_who","asmr_who_baseline","asmr_who_baseline_lower","asmr_who_baseline_upper","asmr_who_excess","asmr_who_excess_lower","asmr_who_excess_upper","asmr_esp","asmr_esp_baseline","asmr_esp_baseline_lower","asmr_esp_baseline_upper","asmr_esp_excess","asmr_esp_excess_lower","asmr_esp_excess_upper","asmr_usa","asmr_usa_baseline","asmr_usa_baseline_lower","asmr_usa_baseline_upper","asmr_usa_excess","asmr_usa_excess_lower","asmr_usa_excess_upper","asmr_country","asmr_country_baseline","asmr_country_baseline_lower","asmr_country_baseline_upper","asmr_country_excess","asmr_country_excess_lower","asmr_country_excess_upper"
"BGR","2014-2015",111734,108749,102937,114560,2985,8797,-2826,7190489,1553.7,1514.8,1434.95,1594.64,38.9,118.75,-40.94,716.2,700.2,666.14,734.26,16,50.06,-18.06,1574,1533.18,1446.92,1619.45,40.82,127.08,-45.45,1098.7,1070.97,1012.75,1129.18,27.73,85.95,-30.48,1661.4,1619.52,1529.7,1709.33,41.88,131.7,-47.93
"BGR","2015-2016",106029,108454,102577,114332,-2425,3452,-8303,7141255,1484.6,1520.58,1439.83,1601.33,-35.98,44.77,-116.73,678.6,696.3,663.78,728.82,-17.7,14.82,-50.22,1483.7,1525.75,1443.38,1608.12,-42.05,40.32,-124.42,1036.5,1065.39,1009.8,1120.97,-28.89,26.7,-84.47,1567.7,1611.71,1525.95,1697.47,-44.01,41.75,-129.77
"BGR","2016-2017",111630,108160,102199,114121,3470,9431,-2491,7089506,1574.3,1526.36,1444.47,1608.26,47.94,129.83,-33.96,704.8,692.4,659.88,724.92,12.4,44.92,-20.12,1551.6,1518.32,1435.95,1600.69,33.28,115.65,-49.09,1081.7,1059.81,1004.23,1115.4,21.89,77.47,-33.7,1639,1603.89,1518.13,1689.65,35.11,120.87,-50.65
"BGR","2017-2018",106788,107866,101804,113928,-1078,4984,-7140,7038181,1517.1,1532.15,1448.87,1615.42,-15.05,68.23,-98.32,676.3,688.5,654.44,722.56,-12.2,21.86,-46.26,1478.8,1510.88,1424.62,1597.14,-32.08,54.18,-118.34,1032.9,1054.23,996.02,1112.45,-21.33,36.88,-79.55,1562.5,1596.08,1506.27,1685.9,-33.58,56.23,-123.4
"BGR","2018-2019",110070,107572,101394,113750,2498,8676,-3680,6988513,1574.8,1537.93,1453.05,1622.81,36.87,121.75,-48.01,690.8,684.6,647.66,721.54,6.2,43.14,-30.74,1517.8,1503.45,1409.88,1597.01,14.35,107.92,-79.21,1058.6,1048.66,985.52,1111.8,9.94,73.08,-53.2,1603.3,1588.27,1490.85,1685.69,15.03,112.45,-82.39
"BGR","2019-2020",105998,107278,100968,113588,-1280,5030,-7590,6943598,1526.5,1543.71,1457.02,1630.4,-17.21,69.48,-103.9,660.2,680.7,639.82,721.58,-20.5,20.38,-61.38,1456.4,1496.01,1392.46,1599.57,-39.61,63.94,-143.17,1014.5,1043.08,973.2,1112.96,-28.58,41.3,-98.46,1539,1580.46,1472.64,1688.28,-41.46,66.36,-149.28
"BGR","2020-2021",147129,106983,100527,113440,40146,46602,33689,6896583,2132.6,1549.49,1460.8,1638.19,583.11,671.8,494.41,919.8,676.8,631.18,722.42,243,288.62,197.38,2023.1,1488.58,1373.03,1604.12,534.52,650.07,418.98,1404.9,1037.5,959.53,1115.47,367.4,445.37,289.43,2146.7,1572.65,1452.35,1692.95,574.05,694.35,453.75
"BGR","2021-2022",138151,106689,100073,113305,31462,38078,24846,6788014,2032.4,1555.27,1464.39,1646.16,477.13,568.01,386.24,950.4,672.9,621.98,723.82,277.5,328.42,226.58,2002.8,1481.14,1352.17,1610.12,521.66,650.63,392.68,1424.8,1031.93,944.89,1118.96,392.87,479.91,305.84,2055.6,1564.84,1430.56,1699.12,490.76,625.04,356.48
"BHS","2015-2016",2288,,,,,,,394620,579.8,,,,,,
"BHS","2016-2017",2340,,,,,,,397619,588.5,,,,,,
"BHS","2017-2018",2608,,,,,,,400619,651,,,,,,
"BHS","2018-2019",2550,,,,,,,403370,632.1,,,,,,
"BHS","2019-2020",2873,,,,,,,405414,708.6,,,,,,
"BHS","2020-2021",3556,,,,,,,407537,872.3,,,,,,
"BIH","2015-2016",36208,,,,,,,3492689,1036.5,,,,,,
"BIH","2016-2017",36599,,,,,,,3451539,1060.2,,,,,,
"BIH","2017-2018",36342,,,,,,,3411041,1065.3,,,,,,
"BIH","2018-2019",37054,,,,,,,3371708,1098.8,,,,,,
"BIH","2019-2020",37124,,,,,,,3330481,1114.8,,,,,,
"BIH","2020-2021",49986,,,,,,,3286646,1520.3,,,,,,
"BIH","2021-2022",44082,,,,,,,3245242,1357.5,,,,,,
"BLR","2015-2016",118332,,,,,,,9705406,1219.2,,,,,,
"BLR","2016-2017",119789,,,,,,,9708964,1233.8,,,,,,
"BLR","2017-2018",119974,,,,,,,9699822,1236.8,,,,,,
"BLR","2018-2019",120782,,,,,,,9680547,1247.6,,,,,,
"BLR","2019-2020",128994,,,,,,,9648357,1337,,,,,,
"BLZ","2015-2016",1855,,,,,,,364697,508.6,,,,,,
"BLZ","2016-2017",1862,,,,,,,372402,499.9,,,,,,
"BLZ","2017-2018",1919,,,,,,,379444,505.9,,,,,,
"BLZ","2018-2019",1936,,,,,,,386444,501,,,,,,
"BLZ","2019-2020",1991,,,,,,,392950,506.8,,,,,,
"BLZ","2020-2021",2423,,,,,,,398405,608.2,,,,,,
"BMU","2015-2016",477,,,,,,,63000,757.1,,,,,,
"BMU","2016-2017",469,,,,,,,63000,744.4,,,,,,
"BMU","2017-2018",510,,,,,,,63000,809.5,,,,,,
"BMU","2018-2019",560,,,,,,,63000,888.9,,,,,,
"BMU","2019-2020",566,,,,,,,63249,894.7,,,,,,
"BMU","2020-2021",662,,,,,,,64020,1033.7,,,,,,
"BOL","2015-2016",50642,,,,,,,11211782,451.7,,,,,,
"BOL","2016-2017",50039,,,,,,,11384452,439.5,,,,,,
"BOL","2017-2018",50939,,,,,,,11556226,440.7,,,,,,
"BOL","2018-2019",51855,,,,,,,11727019,442.2,,,,,,
"BOL","2019-2020",73356,,,,,,,11891433,616.2,,,,,,
"BOL","2020-2021",81926,,,,,,,12043810,680.1,,,,,,
"BRA","2015-2016",1309812,,,,,,,206376380,634.6,,,,,,
"BRA","2016-2017",1304960,,,,,,,208019330,627.3,,,,,,
"BRA","2017-2018",1314874,,,,,,,209676567,627.1,,,,,,
"BRA","2018-2019",1343313,,,,,,,211318162,635.6,,,,,,
"BRA","2019-2020",1493911,,,,,,,212812516,701.9,,,,,,
"BRA","2020-2021",1869349,,,,,,,214155875,872.8,,,,,,
"BRA","2021-2022",1594123,,,,,,,215681602,739.1,,,,,,
"BRB","2015-2016",2517,,,,,,,277958,905.5,,,,,,
"BRB","2016-2017",2653,,,,,,,278249,953.5,,,,,,
"BRB","2017-2018",2580,,,,,,,278958,924.9,,,,,,
"BRB","2018-2019",2792,,,,,,,279249,999.8,,,,,,
"BRB","2019-2020",2759,,,,,,,279958,985.5,,,,,,
"BRB","2020-2021",2673,,,,,,,280124,954.2,,,,,,
"BRB","2021-2022",3484,,,,,,,280603,1241.7,,,,,,
"BRN","2015-2016",1583,,,,,,,424076,373.3,,,,,,
"BRN","2016-2017",1728,,,,,,,428783,403,,,,,,
"BRN","2017-2018",1634,,,,,,,432825,377.6,,,,,,
"BRN","2018-2019",1714,,,,,,,436576,392.6,,,,,,
"BRN","2019-2020",1784,,,,,,,439870,405.6,,,,,,
"BRN","2020-2021",1549,,,,,,,443763,349.2,,,,,,
"BTN","2019-2020",3123,,,,,,,770992,405.1,,,,,,
"BTN","2020-2021",3146,,,,,,,776218,405.3,,,,,,
"CAN","2010-2011",245097,,,,,,,34412870,712.3,,,,,,,412.4,,,,,,,898.9,,,,,,,638.1,,,,,,,821.3,,,,,,
"CAN","2011-2012",243779,,,,,,,34787240,700.8,,,,,,,399.9,,,,,,,867.6,,,,,,,617,,,,,,,793.1,,,,,,
"CAN","2012-2013",252396,,,,,,,35150861,718.1,,,,,,,402.2,,,,,,,874.5,,,,,,,621.4,,,,,,,799.4,,,,,,
"CAN","2013-2014",255009,,,,,,,35487904,718.6,,,,,,,396.9,,,,,,,859.6,,,,,,,611.7,,,,,,,786.3,,,,,,
"CAN","2014-2015",266431,264094,252919,275270,2337,13512,-8839,35826289,743.8,738.06,708.01,768.11,5.74,35.79,-24.31,403.1,401.54,388.01,415.07,1.56,15.09,-11.97,875.6,867.32,831.93,902.71,8.28,43.67,-27.11,622.6,617.78,594.02,641.54,4.82,28.58,-18.94,800.9,793.72,761.69,825.75,7.18,39.21,-24.85
"CAN","2015-2016",264234,269597,259524,279670,-5363,4710,-15436,36223326,729.5,743.75,716.66,770.84,-14.25,12.84,-41.34,393.2,398.62,386.42,410.82,-5.42,6.78,-17.62,842.5,860.2,828.3,892.1,-17.7,14.2,-49.6,601.6,612.91,591.49,634.33,-11.31,10.11,-32.73,771.7,787.56,758.69,816.43,-15.86,13.01,-44.73
"CAN","2016-2017",276294,275100,265422,284778,1194,10872,-8484,36675563,753.5,749.44,723.41,775.47,4.06,30.09,-21.97,397.7,395.7,383.98,407.42,2,13.72,-9.72,856.6,853.08,822.43,883.73,3.52,34.17,-27.13,610.7,608.04,587.46,628.62,2.66,23.24,-17.92,784.9,781.4,753.66,809.14,3.5,31.24,-24.24
"CAN","2017-2018",284956,280603,270529,290676,4353,14427,-5720,37166414,766.8,755.13,728.04,782.22,11.67,38.76,-15.42,398.8,392.78,380.58,404.98,6.02,18.22,-6.18,858.9,845.96,814.06,877.86,12.94,44.84,-18.96,612.5,603.17,581.75,624.59,9.33,30.75,-12.09,787.1,775.24,746.37,804.11,11.86,40.73,-17.01
"CAN","2018-2019",283584,286105,274930,297281,-2521,8654,-13697,37635131,753.6,760.82,730.77,790.87,-7.22,22.83,-37.27,385.7,389.86,376.33,403.39,-4.16,9.37,-17.69,831.8,838.84,803.45,874.23,-7.04,28.35,-42.43,592.8,598.3,574.54,622.06,-5.5,18.26,-29.26,762.4,769.08,737.05,801.11,-6.68,25.35,-38.71
"CAN","2019-2020",300299,291608,278805,304411,8691,21494,-4112,37979603,790.7,766.51,732.08,800.94,24.19,58.62,-10.24,400.5,386.94,371.44,402.44,13.56,29.06,-1.94,858.1,831.72,791.18,872.26,26.38,66.92,-14.16,613.1,593.43,566.21,620.65,19.67,46.89,-7.55,787.2,762.92,726.23,799.61,24.28,60.97,-12.41
"CAN","2020-2021",310746,297111,282327,311895,13635,28419,-1149,38140963,814.7,772.2,732.44,811.96,42.5,82.26,2.74,411,384.02,366.12,401.92,26.98,44.88,9.08,866.6,824.6,777.79,871.41,42,88.81,-4.81,622.5,588.56,557.13,619.99,33.94,65.37,2.51,796.1,756.76,714.39,799.13,39.34,81.71,-3.03
"CAN","2021-2022",329096,302614,285619,319608,26482,43477,9488,38205400,861.4,777.89,732.19,823.59,83.51,129.21,37.81,424,381.1,360.52,401.68,42.9,63.48,22.32,896.2,817.48,763.67,871.29,78.72,132.53,24.91,643.2,583.69,547.56,619.82,59.51,95.64,23.38,823.3,750.6,701.9,799.3,72.7,121.4,24
"CHE","2000-2001",61357,,,,,,,7216766,850.3,,,,,,,441.9,,,,,,,1029.9,,,,,,,713.8,,,,,,,1053.3,,,,,,
"CHE","2001-2002",61723,,,,,,,7269752,849.1,,,,,,,431,,,,,,,1007.4,,,,,,,697.4,,,,,,,1030.4,,,,,,
"CHE","2002-2003",63241,,,,,,,7325571,863.3,,,,,,,430.5,,,,,,,1014.7,,,,,,,701.1,,,,,,,1038.6,,,,,,
"CHE","2003-2004",60651,,,,,,,7376348,822.3,,,,,,,407.6,,,,,,,955.2,,,,,,,661.1,,,,,,,977.3,,,,,,
"CHE","2004-2005",60933,59962,57374,62550,971,3559,-1617,7425363,820.7,811.71,780.76,842.66,8.99,39.94,-21.96,398.7,,,,,,,939.9,,,,,,,649.8,,,,,,,962.3,,,,,,
"CHE","2005-2006",60601,60505,57966,63045,96,2635,-2444,7471144,811.2,809.91,779.54,840.27,1.29,31.66,-29.07,389.5,,,,,,,916.1,,,,,,,633.7,,,,,,,937.7,,,,,,
"CHE","2006-2007",60179,61048,58551,63546,-869,1628,-3367,7530141,799.3,808.1,778.24,837.96,-8.8,21.06,-38.66,377.3,,,,,,,891.2,,,,,,,614.8,,,,,,,912.2,,,,,,
"CHE","2007-2008",61601,61592,59129,64054,9,2472,-2453,7620199,808.6,806.3,776.86,835.74,2.3,31.74,-27.14,377.3,,,,,,,892.8,,,,,,,616.3,,,,,,,914.6,,,,,,
"CHE","2008-2009",62013,62135,59700,64570,-122,2313,-2557,7721040,803.3,804.5,775.39,833.61,-1.2,27.91,-30.31,371.4,,,,,,,881,,,,,,,607.9,,,,,,,902.4,,,,,,
"CHE","2009-2010",62572,62678,60263,65093,-106,2309,-2521,7805946,801.7,802.7,773.82,831.57,-1,27.88,-29.87,366.4,,,,,,,872.8,,,,,,,601.6,,,,,,,894.3,,,,,,
"CHE","2010-2011",62331,63221,60818,65624,-890,1513,-3293,7890357,790.1,800.9,772.16,829.63,-10.8,17.94,-39.53,358.7,,,,,,,858.2,,,,,,,590.8,,,,,,,879.1,,,,,,
"CHE","2011-2012",63937,63764,61365,66163,173,2572,-2226,7974827,801.8,799.09,770.41,827.78,2.71,31.39,-25.98,358.6,,,,,,,860.7,,,,,,,592.5,,,,,,,882.7,,,,,,
"CHE","2012-2013",65220,64308,61905,66711,912,3315,-1491,8063595,809,797.29,768.56,826.02,11.71,40.44,-17.02,355.5,,,,,,,859.4,,,,,,,590.8,,,,,,,881.8,,,,,,
"CHE","2013-2014",63154,64851,62436,67266,-1697,718,-4112,8162913,773.8,795.49,766.61,824.36,-21.69,7.19,-50.56,337.6,344.52,322.9,366.14,-6.92,14.7,-28.54,814.8,832.29,774.94,889.64,-17.49,39.86,-74.84,559.9,571.88,533.21,610.56,-11.98,26.69,-50.66,835.7,853.74,794.54,912.94,-18.04,41.16,-77.24
"CHE","2014-2015",68156,65394,62959,67829,2762,5197,327,8258696,825.4,793.69,764.57,822.8,31.71,60.83,2.6,354.1,340.08,320.15,360.02,14.02,33.95,-5.92,859.5,823.15,770.27,876.02,36.35,89.23,-16.52,590,565.42,529.76,601.07,24.58,60.24,-11.07,881.8,844.41,789.83,898.98,37.39,91.97,-17.18
"CHE","2015-2016",63962,65937,63475,68400,-1975,487,-4438,8349314,766.2,791.88,762.44,821.33,-25.68,3.76,-55.13,327.3,335.65,316.62,354.68,-8.35,10.68,-27.38,790.1,814,763.52,864.49,-23.9,26.58,-74.39,543.1,558.95,524.9,593,-15.85,18.2,-49.9,810.3,835.07,782.95,887.18,-24.77,27.35,-76.88
"CHE","2016-2017",67047,66480,63983,68978,567,3064,-1931,8433997,795.1,790.08,760.22,819.94,5.02,34.88,-24.84,332.2,331.22,312.18,350.25,0.98,20.02,-18.05,810.3,804.86,754.37,855.35,5.44,55.93,-45.05,555.9,552.48,518.44,586.53,3.42,37.46,-30.63,831.7,825.73,773.62,877.85,5.97,58.08,-46.15
"CHE","2017-2018",67359,67024,64484,69563,335,2875,-2204,8498382,792.7,788.28,757.92,818.64,4.42,34.78,-25.94,328.4,326.78,306.85,346.72,1.62,21.55,-18.32,798.6,795.72,742.85,848.59,2.88,55.75,-49.99,548.3,546.02,510.36,581.67,2.28,37.94,-33.37,819.4,816.39,761.82,870.97,3.01,57.58,-51.57
"CHE","2018-2019",67402,67567,64979,70155,-165,2423,-2753,8559227,787.5,786.48,755.53,817.43,1.02,31.97,-29.93,321,322.35,300.73,343.97,-1.35,20.27,-22.97,783.3,786.58,729.23,843.93,-3.28,54.07,-60.63,537.1,539.55,500.88,578.23,-2.45,36.22,-41.13,803.5,807.06,747.86,866.26,-3.56,55.64,-62.76
"CHE","2019-2020",68331,68110,65467,70754,221,2864,-2423,8621487,792.6,784.68,753.07,816.28,7.92,39.53,-23.68,318.7,317.91,293.98,341.84,0.79,24.72,-23.14,779.5,777.43,713.96,840.91,2.07,65.54,-61.41,534.5,533.09,490.28,575.89,1.41,44.22,-41.39,799.9,797.72,732.2,863.24,2.18,67.7,-63.34
"CHE","2020-2021",76186,68653,65949,71358,7533,10237,4828,8686776,877.3,782.87,750.53,815.21,94.43,126.77,62.09,346.1,313.48,286.78,340.18,32.62,59.32,5.92,856.3,768.29,697.47,839.11,88.01,158.83,17.19,585.3,526.62,478.86,574.38,58.68,106.44,10.92,878.8,788.38,715.28,861.49,90.42,163.52,17.31
"CHE","2021-2022",74018,69197,66425,71968,4821,7593,2050,8776267,843.5,781.07,747.93,814.21,62.43,95.57,29.29,336.1,309.04,279.24,338.85,27.06,56.86,-2.75,809.2,759.15,680.1,838.2,50.05,129.1,-29,557.8,520.16,466.85,573.46,37.64,90.95,-15.66,826.7,779.05,697.45,860.64,47.65,129.25,-33.94
"CHL","2016-2017",105802,,,,,,,17581206,601.7,,,,,,,455,,,,,,,1008.6,,,,,,,711.4,,,,,,,642.5,,,,,,
"CHL","2017-2018",105937,,,,,,,17695124,598.6,,,,,,,442.9,,,,,,,975.2,,,,,,,689.2,,,,,,,623.4,,,,,,
"CHL","2018-2019",108892,,,,,,,17797024,611.8,,,,,,,443.7,,,,,,,968.6,,,,,,,686.4,,,,,,,622.1,,,,,,
"CHL","2019-2020",122363,,,,,,,17878016,684.3,,,,,,,485.3,,,,,,,1053.9,,,,,,,747.5,,,,,,,679.8,,,,,,
"CHL","2020-2021",135613,,,,,,,17958550,755.1,,,,,,,526.5,,,,,,,1129.2,,,,,,,804.4,,,,,,,733.7,,,,,,
"CHL","2021-2022",136216,,,,,,,18043285,754.9,,,,,,,508.1,,,,,,,1122,,,,,,,793.4,,,,,,,716.5,,,,,,
"COL","2015-2016",221822,,,,,,,47482402,467.2,,,,,,
"COL","2016-2017",223416,,,,,,,48130101,464.2,,,,,,
"COL","2017-2018",233227,,,,,,,49027501,475.7,,,,,,
"COL","2018-2019",239264,,,,,,,49958551,478.9,,,,,,
"COL","2019-2020",278486,,,,,,,50758896,548.4,,,,,,
"COL","2020-2021",377429,,,,,,,51450010,733.5,,,,,,
"COL","2021-2022",288096,,,,,,,52277092,551.2,,,,,,
"CPV","2015-2016",2586,,,,,,,556241,464.9,,,,,,
"CPV","2016-2017",2589,,,,,,,562487,460.3,,,,,,
"CPV","2017-2018",2770,,,,,,,569195,486.6,,,,,,
"CPV","2018-2019",2661,,,,,,,574989,462.8,,,,,,
"CPV","2019-2020",2902,,,,,,,580283,500.1,,,,,,
"CPV","2020-2021",3261,,,,,,,586238,556.2,,,,,,
"CRI","2015-2016",22030,,,,,,,4930050,446.9,,,,,,
"CRI","2016-2017",23289,,,,,,,4978863,467.8,,,,,,
"CRI","2017-2018",23786,,,,,,,5026403,473.2,,,,,,
"CRI","2018-2019",24271,,,,,,,5071493,478.6,,,,,,
"CRI","2019-2020",24700,,,,,,,5111943,483.2,,,,,,
"CRI","2020-2021",31059,,,,,,,5149149,603.1,,,,,,
"CRI","2021-2022",29495,,,,,,,5191567,568.2,,,,,,
"CUB","2015-2016",100251,,,,,,,11341957,883.9,,,,,,
"CUB","2016-2017",104150,,,,,,,11338138,918.6,,,,,,
"CUB","2017-2018",107933,,,,,,,11330350,952.6,,,,,,
"CUB","2018-2019",107634,,,,,,,11320610,950.8,,,,,,
"CUB","2019-2020",110158,,,,,,,11305399,974.4,,,,,,
"CUB","2020-2021",164541,,,,,,,11289735,1457.6,,,,,,
"CUB","2021-2022",123029,,,,,,,11277525,1090.9,,,,,,
"CYP","2015-2016",5431,,,,,,,850045,639,,,,,,,357.5,,,,,,,867.6,,,,,,,596.4,,,,,,,705.3,,,,,,
"CYP","2016-2017",6033,,,,,,,857152,704,,,,,,,379,,,,,,,936.7,,,,,,,640.5,,,,,,,759.4,,,,,,
"CYP","2017-2018",5786,,,,,,,867092,667.4,,,,,,,354.5,,,,,,,864.3,,,,,,,592,,,,,,,702.8,,,,,,
"CYP","2018-2019",6165,,,,,,,878800,701.7,,,,,,,362.9,,,,,,,888.8,,,,,,,609.2,,,,,,,721.8,,,,,,
"CYP","2019-2020",6368,,,,,,,889777,715.8,,,,,,,364.6,,,,,,,886.2,,,,,,,607.3,,,,,,,721.3,,,,,,
"CYP","2020-2021",7091,,,,,,,898105,789.5,,,,,,,400.6,,,,,,,961.1,,,,,,,661.9,,,,,,,784,,,,,,
"CYP","2021-2022",7330,,,,,,,1163738,643.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZE","2005-2006",104828,,,,,,,10231087,1024.6,,,,,,,600.5,,,,,,,1351.6,,,,,,,936.2,,,,,,,1287.9,,,,,,
"CZE","2006-2007",103673,,,,,,,10277492,1008.8,,,,,,,581.5,,,,,,,1306.8,,,,,,,905.1,,,,,,,1244.4,,,,,,
"CZE","2007-2008",105682,105470,100547,110394,212,5135,-4712,10362875,1019.9,1014.15,968.08,1060.21,5.75,51.82,-40.31,578.9,,,,,,,1305.2,,,,,,,903.8,,,,,,,1241.2,,,,,,
"CZE","2008-2009",106221,106041,101252,110830,180,4969,-4609,10432866,1018.2,1017.42,972.62,1062.23,0.78,45.58,-44.03,567.7,,,,,,,1286.4,,,,,,,889.6,,,,,,,1221.7,,,,,,
"CZE","2009-2010",107027,106612,101934,111290,415,5093,-4263,10467562,1022.5,1020.7,976.93,1064.47,1.8,45.57,-41.97,561.5,554.46,528.43,580.49,7.04,33.07,-18.99,1271.1,1257.66,1193.42,1321.91,13.44,77.68,-50.81,879.1,869.11,825.26,912.97,9.99,53.84,-33.87,1207.3,1194.09,1135.13,1253.04,13.21,72.17,-45.74
"CZE","2010-2011",106661,107183,102590,111776,-522,4071,-5115,10490988,1016.7,1023.98,981,1066.95,-7.28,35.7,-50.25,546.5,546.8,521.73,571.88,-0.3,24.77,-25.38,1239.7,1243.72,1181.83,1305.6,-4.02,57.87,-65.9,856.7,858.96,816.71,901.21,-2.26,39.99,-44.51,1176.8,1179.86,1123.07,1236.65,-3.06,53.73,-59.85
"CZE","2011-2012",108708,107754,103218,112290,954,5490,-3582,10507723,1034.6,1027.25,984.81,1069.69,7.35,49.79,-35.09,543.7,539.15,514.81,563.48,4.55,28.89,-19.78,1239.6,1229.77,1169.71,1289.83,9.83,69.89,-50.23,855.8,848.81,807.81,889.81,6.99,47.99,-34.01,1174.7,1165.64,1110.53,1220.74,9.06,64.17,-46.04
"CZE","2012-2013",109680,108325,103818,112832,1355,5862,-3152,10514750,1043.1,1030.53,988.36,1072.7,12.57,54.74,-29.6,536,531.49,507.66,555.31,4.51,28.34,-19.31,1228.4,1215.83,1157.02,1274.63,12.57,71.38,-46.23,846.8,838.66,798.51,878.8,8.14,48.29,-32,1163.1,1151.41,1097.45,1205.37,11.69,65.65,-42.27
"CZE","2013-2014",104466,108896,104389,113403,-4430,77,-8937,10519595,993.1,1033.8,991.64,1075.97,-40.7,1.46,-82.87,501.1,523.83,500.26,547.4,-22.73,0.84,-46.3,1148,1201.88,1143.71,1260.05,-53.88,4.29,-112.05,791.2,828.51,788.79,868.22,-37.31,2.41,-77.02,1087.1,1137.18,1083.8,1190.56,-50.08,3.3,-103.46
"CZE","2014-2015",112148,109467,104931,114003,2681,7217,-1855,10541633,1063.9,1037.08,994.64,1079.52,26.82,69.26,-15.62,523.1,516.17,492.6,539.74,6.93,30.5,-16.64,1215.8,1187.94,1129.77,1246.11,27.86,86.03,-30.31,835.8,818.35,778.64,858.07,17.45,57.16,-22.27,1146.2,1122.96,1069.58,1176.34,23.24,76.62,-30.14
"CZE","2015-2016",106285,110038,105444,114631,-3753,841,-8346,10560133,1006.5,1040.36,997.38,1083.33,-33.86,9.12,-76.83,491.8,508.51,484.69,532.34,-16.71,7.11,-40.54,1133,1173.99,1115.19,1232.8,-40.99,17.81,-99.8,780.1,808.2,768.06,848.35,-28.1,12.04,-68.25,1071,1108.73,1054.77,1162.69,-37.73,16.23,-91.69
"CZE","2016-2017",111822,110609,105930,115287,1213,5892,-3465,10586481,1056.3,1043.63,999.86,1087.4,12.67,56.44,-31.1,504.3,500.85,476.52,525.19,3.45,27.78,-20.89,1174.4,1160.05,1099.99,1220.11,14.35,74.41,-45.71,807,798.05,757.05,839.05,8.95,49.95,-32.05,1106.4,1094.5,1039.4,1149.61,11.9,67,-43.21
"CZE","2017-2018",112939,111180,106391,115968,1759,6548,-3029,10619819,1063.5,1046.91,1002.1,1091.71,16.59,61.4,-28.21,502.5,493.2,468.12,518.27,9.3,34.38,-15.77,1165.3,1146.1,1084.22,1207.99,19.2,81.08,-42.69,801.5,787.9,745.65,830.15,13.6,55.85,-28.65,1099.1,1080.28,1023.49,1137.07,18.82,75.61,-37.97
"CZE","2018-2019",111685,111750,106827,116674,-65,4858,-4989,10660472,1047.7,1050.19,1004.12,1096.25,-2.49,43.58,-48.55,489.5,485.54,459.51,511.57,3.96,29.99,-22.07,1133.8,1132.16,1067.91,1196.4,1.64,65.89,-62.6,780.3,777.75,733.89,821.6,2.55,46.41,-41.3,1069,1066.05,1007.1,1125.01,2.95,61.9,-56.01
"CZE","2019-2020",113636,112321,107241,117402,1315,6395,-3766,10668193,1065.1,1053.46,1005.93,1101,11.64,59.17,-35.9,489,477.88,450.7,505.06,11.12,38.3,-16.06,1137.4,1118.21,1051.14,1185.29,19.19,86.26,-47.89,782,767.59,721.8,813.39,14.41,60.2,-31.39,1072.4,1051.83,990.28,1113.38,20.57,82.12,-40.98
"CZE","2020-2021",147249,112892,107634,118150,34357,39615,29099,10584108,1390.5,1056.74,1007.54,1105.93,333.76,382.96,284.57,622.6,470.22,441.73,498.72,152.38,180.87,123.88,1457.9,1104.27,1033.94,1174.59,353.63,423.96,283.31,998.5,757.44,709.43,805.45,241.06,289.07,193.05,1379.2,1037.6,973.07,1102.13,341.6,406.13,277.07
"CZE","2021-2022",125005,113463,108010,118917,11542,16995,6088,10503343,1190,1060.01,1008.99,1111.04,129.99,181.01,78.96,557.1,462.56,432.61,492.52,94.54,124.49,64.58,1249.4,1090.32,1016.39,1164.26,159.08,233.01,85.14,873.5,747.29,696.82,797.76,126.21,176.68,75.74,1168.6,1023.37,955.53,1091.22,145.23,213.07,77.38
"DEU","2000-2001",827275,,,,,,,82460407,1003.2,,,,,,,526.5,,,,,,,1208.2,,,,,,,837.7,,,,,,,1470.9,,,,,,
"DEU","2001-2002",833987,,,,,,,82532018,1010.5,,,,,,,517.7,,,,,,,1190.1,,,,,,,824.6,,,,,,,1449,,,,,,
"DEU","2002-2003",864679,,,,,,,82523440,1047.8,,,,,,,525.3,,,,,,,1213.7,,,,,,,840,,,,,,,1479.6,,,,,,
"DEU","2003-2004",818200,,,,,,,82484733,991.9,,,,,,,498,,,,,,,1150,,,,,,,795.8,,,,,,,1402.4,,,,,,
"DEU","2004-2005",830340,,,,,,,82406587,1007.6,997.22,950.21,1044.24,10.38,57.39,-36.64,505.6,,,,,,,1184.5,,,,,,,817.7,,,,,,,1452.7,,,,,,
"DEU","2005-2006",827056,,,,,,,82292661,1005,1007.61,961.48,1053.74,-2.61,43.52,-48.74,474.8,,,,,,,1096,,,,,,,757.9,,,,,,,1336.2,,,,,,
"DEU","2006-2007",814514,,,,,,,82162430,991.3,1018,972.64,1063.36,-26.7,18.66,-72.06,457.8,,,,,,,1053.5,,,,,,,728.8,,,,,,,1284.1,,,,,,
"DEU","2007-2008",844206,,,,,,,81955054,1030.1,1028.39,983.66,1073.11,1.71,46.44,-43.01,462,,,,,,,1069.4,,,,,,,738.9,,,,,,,1306.7,,,,,,
