"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper","asmr_who","asmr_who_baseline","asmr_who_baseline_lower","asmr_who_baseline_upper","asmr_who_excess","asmr_who_excess_lower","asmr_who_excess_upper","asmr_esp","asmr_esp_baseline","asmr_esp_baseline_lower","asmr_esp_baseline_upper","asmr_esp_excess","asmr_esp_excess_lower","asmr_esp_excess_upper","asmr_usa","asmr_usa_baseline","asmr_usa_baseline_lower","asmr_usa_baseline_upper","asmr_usa_excess","asmr_usa_excess_lower","asmr_usa_excess_upper","asmr_country","asmr_country_baseline","asmr_country_baseline_lower","asmr_country_baseline_upper","asmr_country_excess","asmr_country_excess_lower","asmr_country_excess_upper"
"DEU-NW",2009,190646,,,,,,,17859226,1067.5,1065.82,1028.98,1102.66,1.68,38.52,-35.16,512.4,514.1,497.91,530.28,-1.7,14.49,-17.88,1071.4,,,,,,,770,,,,,,,1218.8,,,,,,
"DEU-NW",2010,192217,,,,,,,17697902,1086,1076.09,1039.86,1112.32,9.91,46.14,-26.32,517.4,512.27,496.6,527.94,5.13,20.8,-10.54,1072.1,,,,,,,772.6,,,,,,,1217.5,,,,,,
"DEU-NW",2011,188975,,,,,,,17549567,1076.8,1086.36,1050.58,1122.14,-9.56,26.22,-45.34,507.4,510.44,495.18,525.71,-3.04,12.22,-18.31,1046.4,1049.74,1004.37,1095.11,-3.34,42.03,-48.71,755.2,757.12,726.3,787.95,-1.92,28.9,-32.75,1187.4,,,,,,
"DEU-NW",2012,193716,194528,185760,203296,-812,7956,-9580,17562925,1103,1096.63,1061.12,1132.14,6.37,41.88,-29.14,508.7,508.62,493.65,523.58,0.08,15.05,-14.88,1053.6,1047.22,1003.81,1090.63,6.38,49.79,-37.03,759.2,755.31,725.82,784.81,3.89,33.38,-25.61,1196,1189.07,1130.89,1247.24,6.93,65.11,-51.24
"DEU-NW",2013,200117,196655,188340,204970,3462,11777,-4853,17604345,1136.8,1106.9,1071.48,1142.32,29.9,65.32,-5.52,515.5,506.79,492.01,521.57,8.71,23.49,-6.07,1066.9,1044.7,1002.75,1086.65,22.2,64.15,-19.75,768.8,753.5,725,782,15.3,43.8,-13.2,1210.4,1186.24,1131.08,1241.41,24.16,79.32,-31.01
"DEU-NW",2014,192807,198782,190784,206780,-5975,2023,-13973,17749640,1086.3,1117.17,1081.66,1152.68,-30.87,4.64,-66.38,490.5,504.96,490.24,519.68,-14.46,0.26,-29.18,1005.9,1042.18,1001.13,1083.22,-36.28,4.77,-77.32,726.9,751.69,723.8,779.58,-24.79,3.1,-52.68,1139.4,1183.42,1130.36,1236.48,-44.02,9.04,-97.08
"DEU-NW",2015,204433,200909,193075,208744,3524,11358,-4311,17877554,1143.6,1127.44,1091.66,1163.22,16.16,51.94,-19.62,507.5,503.14,488.36,517.92,4.36,19.14,-10.42,1049,1039.66,998.91,1080.4,9.34,50.09,-31.4,756.2,749.88,722.19,777.56,6.32,34.01,-21.36,1189.5,1180.6,1128.62,1232.58,8.9,60.88,-43.08
"DEU-NW",2016,202207,203036,195202,210871,-829,7005,-8664,17900906,1129.6,1137.71,1101.48,1173.94,-8.11,28.12,-44.34,499.5,501.31,486.35,516.27,-1.81,13.15,-16.77,1027.3,1037.13,996.09,1078.18,-9.83,31.21,-50.88,742.4,748.07,720.17,775.96,-5.67,22.23,-33.56,1165.1,1177.78,1125.8,1229.76,-12.68,39.3,-64.66
"DEU-NW",2017,204825,205163,197165,213161,-338,7660,-8336,17922195,1142.9,1147.98,1111.14,1184.82,-5.08,31.76,-41.92,495.9,499.48,484.22,514.75,-3.58,11.68,-18.85,1034.1,1034.61,992.67,1076.56,-0.51,41.43,-42.46,744.2,746.25,717.75,774.76,-2.05,26.45,-30.56,1175.5,1174.95,1121.89,1228.02,0.55,53.61,-52.52
"DEU-NW",2018,211146,207290,198976,215605,3856,12170,-4459,17939797,1177,1158.25,1120.63,1195.86,18.75,56.37,-18.86,507.4,497.66,481.99,513.33,9.74,25.41,-5.93,1055.5,1032.09,988.68,1075.5,23.41,66.82,-20,760.6,744.44,714.95,773.94,16.16,45.65,-13.34,1200.1,1172.13,1116.97,1227.3,27.97,83.13,-27.2
"DEU-NW",2019,206530,209417,200649,218186,-2887,5881,-11656,17936601,1151.4,1168.52,1129.98,1207.06,-17.12,21.42,-55.66,492.4,495.83,479.65,512.01,-3.43,12.75,-19.61,1018.2,1029.57,984.2,1074.94,-11.37,34,-56.74,735.4,742.63,711.8,773.46,-7.23,23.6,-38.06,1157.5,1169.31,1111.13,1227.48,-11.81,46.37,-69.98
"DEU-NW",2020,214170,211544,202205,220884,2626,11965,-6714,17925091,1194.8,1178.79,1139.18,1218.39,16.01,55.62,-23.59,503.1,494.01,477.22,510.79,9.09,25.88,-7.69,1044.5,1027.05,979.27,1074.82,17.45,65.23,-30.32,753.7,740.82,708.36,773.28,12.88,45.34,-19.58,1188.5,1166.49,1104.52,1228.45,22.01,83.98,-39.95
"DEU-NW",2021,220042,213671,203664,223679,6371,16378,-3637,18029814,1220.5,1189.06,1148.26,1229.86,31.44,72.24,-9.36,516.7,492.18,474.71,509.65,24.52,41.99,7.05,1063.7,1024.53,973.97,1075.09,39.17,89.73,-11.39,768.9,739.01,704.65,773.36,29.89,64.25,-4.46,1208,1163.66,1097.27,1230.06,44.34,110.73,-22.06
"DEU-NW",2022,234222,215798,205044,226553,18424,29178,7669,18164416,1289.4,1199.33,1157.22,1241.44,90.07,132.18,47.96,532.3,490.35,472.12,508.58,41.95,60.18,23.72,1115.9,1022,968.34,1075.67,93.9,147.56,40.23,802.2,737.2,700.73,773.66,65,101.47,28.54,1271,1160.84,1089.49,1232.19,110.16,181.51,38.81
"DEU-RP",2001,42235,,,,,,,4053314,1042,,,,,,,561.1,,,,,,,1181.3,,,,,,,845.9,,,,,,,1366.8,,,,,,
"DEU-RP",2002,42649,,,,,,,4058195,1050.9,,,,,,,560.8,,,,,,,1190.7,,,,,,,851,,,,,,,1379.9,,,,,,
"DEU-RP",2003,43938,,,,,,,4059870,1082.2,,,,,,,564.4,,,,,,,1210.6,,,,,,,863.2,,,,,,,1405.8,,,,,,
"DEU-RP",2004,41564,,,,,,,4059995,1023.7,,,,,,,526.6,,,,,,,1107.2,,,,,,,794.8,,,,,,,1282.9,,,,,,
"DEU-RP",2005,42773,,,,,,,4055909,1054.6,,,,,,,525.3,,,,,,,1109,,,,,,,795.5,,,,,,,1286.2,,,,,,
"DEU-RP",2006,41985,,,,,,,4049321,1036.8,,,,,,,502.5,,,,,,,1062.6,,,,,,,761.7,,,,,,,1232.7,,,,,,
"DEU-RP",2007,42176,,,,,,,4037162,1044.7,1059.05,1022.83,1095.28,-14.35,21.87,-50.58,500.7,,,,,,,1050.8,,,,,,,755.7,,,,,,,1218.4,,,,,,
"DEU-RP",2008,42947,,,,,,,4020663,1068.1,1068.73,1033.38,1104.08,-0.63,34.72,-35.98,501.2,503.96,487.93,519.99,-2.76,13.27,-18.79,1055.1,,,,,,,757.7,,,,,,,1223.4,,,,,,
"DEU-RP",2009,43909,,,,,,,4008296,1095.4,1078.41,1043.78,1113.03,16.99,51.62,-17.63,505.9,502.15,486.56,517.74,3.75,19.34,-11.84,1061.3,1051.76,1012.54,1090.99,9.54,48.76,-29.69,762.2,755.85,728.5,783.21,6.35,33.7,-21.01,1229.2,1216.96,1170.28,1263.64,12.24,58.92,-34.44
"DEU-RP",2010,43431,,,,,,,3997020,1086.6,1088.08,1054.04,1122.13,-1.48,32.56,-35.53,498.6,500.34,485.11,515.57,-1.74,13.49,-16.97,1043.9,1047.66,1009.67,1085.64,-3.76,34.23,-41.74,749.8,753.11,726.62,779.61,-3.31,23.18,-29.81,1208.2,1212.32,1167.11,1257.53,-4.12,41.09,-49.33
"DEU-RP",2011,43659,,,,,,,3990154,1094.2,1097.76,1064.13,1131.39,-3.56,30.07,-37.19,501.3,498.53,483.57,513.49,2.77,17.73,-12.19,1045.4,1043.55,1006.56,1080.55,1.85,38.84,-35.15,752.5,750.37,724.57,776.18,2.13,27.93,-23.68,1209.5,1207.68,1163.65,1251.71,1.82,45.85,-42.21
"DEU-RP",2012,44403,,,,,,,3992283,1112.2,1107.44,1074.06,1140.82,4.76,38.14,-28.62,498.5,496.72,481.95,511.49,1.78,16.55,-12.99,1043.4,1039.45,1003.18,1075.72,3.95,40.22,-32.32,750.1,747.63,722.33,772.93,2.47,27.77,-22.83,1207.8,1203.04,1159.87,1246.21,4.76,47.93,-38.41
"DEU-RP",2013,45547,44949,42862,47037,598,2685,-1490,4002810,1138,1117.12,1083.82,1150.41,20.88,54.18,-12.41,503.9,494.91,480.23,509.58,8.99,23.67,-5.68,1048.8,1035.34,999.51,1071.17,13.46,49.29,-22.37,755.4,744.89,719.9,769.88,10.51,35.5,-14.48,1212.9,1198.4,1155.75,1241.04,14.5,57.15,-28.14
"DEU-RP",2014,44267,45479,43524,47435,-1212,743,-3168,4031799,1098,1126.79,1093.41,1160.17,-28.79,4.59,-62.17,480.9,493.09,478.42,507.77,-12.19,2.48,-26.87,995.8,1031.24,995.56,1066.92,-35.44,0.24,-71.12,718.6,742.15,717.26,767.03,-23.55,1.34,-48.43,1150.8,1193.75,1151.29,1236.22,-42.95,-0.49,-85.42
"DEU-RP",2015,46828,46010,44137,47882,818,2691,-1054,4059298,1153.7,1136.47,1102.84,1170.1,17.23,50.86,-16.4,491.5,491.28,476.51,506.05,0.22,14.99,-14.55,1032.8,1027.13,991.3,1062.96,5.67,41.5,-30.16,742,739.4,714.41,764.4,2.6,27.59,-22.4,1196.2,1189.11,1146.47,1231.76,7.09,49.73,-35.56
"DEU-RP",2016,45828,46540,44696,48383,-712,1132,-2555,4069792,1126.1,1146.15,1112.1,1180.19,-20.05,14,-54.09,479,489.47,474.51,504.43,-10.47,4.49,-25.43,999.4,1023.03,986.75,1059.3,-23.63,12.65,-59.9,720,736.66,711.36,761.96,-16.66,8.64,-41.96,1156.7,1184.47,1141.3,1227.64,-27.77,15.4,-70.94
"DEU-RP",2017,47383,47070,45197,48942,313,2186,-1559,4079154,1161.7,1155.82,1121.2,1190.45,5.88,40.5,-28.75,487.5,487.66,472.43,502.89,-0.16,15.07,-15.39,1028.2,1018.92,981.93,1055.91,9.28,46.27,-27.71,738.5,733.92,708.12,759.72,4.58,30.38,-21.22,1191.8,1179.83,1135.8,1223.86,11.97,56,-32.06
"DEU-RP",2018,48310,47600,45644,49555,710,2666,-1245,4089287,1181.4,1165.5,1130.15,1200.85,15.9,51.25,-19.45,497.6,485.85,470.26,501.44,11.75,27.34,-3.84,1036.9,1014.81,976.83,1052.8,22.09,60.07,-15.9,748.3,731.18,704.68,757.67,17.12,43.62,-9.37,1200.7,1175.19,1129.98,1220.4,25.51,70.72,-19.7
"DEU-RP",2019,47614,48130,46043,50217,-516,1571,-2603,4096104,1162.4,1175.18,1138.96,1211.4,-12.78,23.44,-49,482.1,484.04,468.01,500.07,-1.94,14.09,-17.97,1007.7,1010.71,971.49,1049.93,-3.01,36.21,-42.23,726.2,728.44,701.08,755.79,-2.24,25.12,-29.59,1167.5,1170.55,1123.87,1217.23,-3.05,43.63,-49.73
"DEU-RP",2020,49126,48660,46402,50918,466,2724,-1792,4102361,1197.5,1184.85,1147.63,1222.08,12.65,49.87,-24.58,492.2,482.23,465.68,498.77,9.97,26.52,-6.57,1027.9,1006.6,965.92,1047.29,21.3,61.98,-19.39,741.5,725.69,697.32,754.07,15.81,44.18,-12.57,1191.2,1165.91,1117.49,1214.33,25.29,73.71,-23.13
"DEU-RP",2021,50584,49190,46729,51651,1394,3855,-1067,4132316,1224.1,1194.53,1156.19,1232.88,29.57,67.91,-8.78,505.9,480.42,463.3,497.54,25.48,42.6,8.36,1047.2,1002.5,960.15,1044.84,44.7,87.05,2.36,757.3,722.95,693.42,752.49,34.35,63.88,4.81,1212,1161.27,1110.87,1211.66,50.73,101.13,0.34
"DEU-RP",2022,53954,49720,47032,52408,4234,6922,1546,4168257,1294.3,1204.21,1164.63,1243.79,90.09,129.67,50.51,520.5,478.6,460.85,496.36,41.9,59.65,24.14,1100.3,998.39,954.21,1042.58,101.91,146.09,57.72,789.6,720.21,689.39,751.03,69.39,100.21,38.57,1276.5,1156.63,1104.04,1209.21,119.87,172.46,67.29
"DEU-SH",2001,29660,,,,,,,2810261,1055.5,,,,,,,575.4,,,,,,,1183.1,,,,,,,856.1,,,,,,,1419.3,,,,,,
"DEU-SH",2002,29920,,,,,,,2819775,1061.1,,,,,,,569.7,,,,,,,1193.9,,,,,,,859.1,,,,,,,1436.2,,,,,,
"DEU-SH",2003,30548,,,,,,,2825912,1081,,,,,,,573.7,,,,,,,1202.7,,,,,,,866.2,,,,,,,1451.6,,,,,,
"DEU-SH",2004,29820,,,,,,,2830815,1053.4,,,,,,,551.8,,,,,,,1139.3,,,,,,,825.1,,,,,,,1375.3,,,,,,
"DEU-SH",2005,29660,,,,,,,2833589,1046.7,,,,,,,531.6,,,,,,,1098.9,,,,,,,795.6,,,,,,,1329.7,,,,,,
"DEU-SH",2006,29819,,,,,,,2835784,1051.5,,,,,,,517.6,,,,,,,1079.8,,,,,,,779.2,,,,,,,1307.7,,,,,,
"DEU-SH",2007,29928,,,,,,,2835846,1055.3,,,,,,,509.6,,,,,,,1065.5,,,,,,,768,,,,,,,1291,,,,,,
"DEU-SH",2008,30741,,,,,,,2833165,1085,,,,,,,515.6,,,,,,,1075.9,,,,,,,776,,,,,,,1301.4,,,,,,
"DEU-SH",2009,30985,,,,,,,2833122,1093.7,,,,,,,512.8,,,,,,,1060.6,,,,,,,765.9,,,,,,,1278.5,,,,,,
"DEU-SH",2010,31238,,,,,,,2818566,1108.3,,,,,,,511.8,,,,,,,1060.8,,,,,,,764.9,,,,,,,1276.7,,,,,,
"DEU-SH",2011,30941,,,,,,,2804360,1103.3,1105.24,1054.35,1156.14,-1.94,48.95,-52.84,506,502.44,481.16,523.72,3.56,24.84,-17.72,1045.7,,,,,,,755.3,,,,,,,1255.1,,,,,,
"DEU-SH",2012,31478,,,,,,,2811153,1119.8,1119.9,1071.2,1168.59,-0.1,48.6,-48.79,501.9,502.6,482.23,522.96,-0.7,19.67,-21.06,1041,1037.3,981.39,1093.21,3.7,59.61,-52.21,750.6,747.93,709.78,786.09,2.67,40.82,-35.49,1247.2,1240.61,1172.22,1308.99,6.59,74.98,-61.79
"DEU-SH",2013,32712,,,,,,,2823267,1158.8,1134.55,1087.49,1181.6,24.25,71.31,-22.8,510.5,502.75,483.07,522.43,7.75,27.43,-11.93,1055.4,1037.17,984.15,1090.18,18.23,71.25,-34.78,761.6,748.23,712.05,784.42,13.37,49.55,-22.82,1263.8,1240.53,1175.69,1305.38,23.27,88.11,-41.58
"DEU-SH",2014,31641,32389,30548,34230,-748,1093,-2589,2844523,1112.4,1149.2,1103.16,1195.25,-36.8,9.24,-82.85,486.5,502.9,483.65,522.16,-16.4,2.85,-35.66,998.9,1037.04,986.04,1088.03,-38.14,12.86,-89.13,722.4,748.54,713.73,783.34,-26.14,8.67,-60.94,1192.4,1240.45,1178.08,1302.83,-48.05,14.32,-110.43
"DEU-SH",2015,33701,33070,31373,34768,631,2328,-1067,2870097,1174.4,1163.86,1118.15,1209.56,10.54,56.25,-35.16,505.3,503.06,483.94,522.17,2.24,21.36,-16.87,1042.6,1036.9,986.95,1086.86,5.7,55.65,-44.26,752.8,748.84,714.74,782.93,3.96,38.06,-30.13,1245.6,1240.38,1179.28,1301.48,5.22,66.32,-55.88
"DEU-SH",2016,33878,33752,32131,35372,126,1747,-1494,2885796,1174,1178.51,1132.46,1224.56,-4.51,41.54,-50.56,501.6,503.21,483.95,522.46,-1.61,17.65,-20.86,1033.8,1036.77,986.82,1086.72,-2.97,46.98,-52.92,746.7,749.14,715.05,783.23,-2.44,31.65,-36.53,1234.7,1240.3,1179.2,1301.4,-5.6,55.5,-66.7
"DEU-SH",2017,34450,34433,32812,36053,17,1638,-1603,2893200,1190.8,1193.16,1146.11,1240.22,-2.36,44.69,-49.42,500.1,503.36,483.69,523.04,-3.26,16.41,-22.94,1041.3,1036.64,985.65,1087.63,4.66,55.65,-46.33,749.8,749.44,714.64,784.24,0.36,35.16,-34.44,1246.1,1240.22,1177.85,1302.59,5.88,68.25,-56.49
"DEU-SH",2018,35920,35114,33417,36811,806,2503,-891,2900175,1238.6,1207.82,1159.12,1256.51,30.78,79.48,-17.91,517.8,503.52,483.15,523.88,14.28,34.65,-6.08,1068.7,1036.51,983.49,1089.52,32.19,85.21,-20.82,772.3,749.74,713.56,785.92,22.56,58.74,-13.62,1278.8,1240.14,1175.3,1304.99,38.66,103.5,-26.19
"DEU-SH",2019,34963,35795,33954,37636,-832,1009,-2673,2907256,1202.6,1222.47,1171.57,1273.36,-19.87,31.03,-70.76,497.8,503.67,482.39,524.95,-5.87,15.41,-27.15,1013,1036.37,980.47,1092.28,-23.37,32.53,-79.28,735.7,750.04,711.88,788.2,-14.34,23.82,-52.5,1214.1,1240.07,1171.68,1308.45,-25.97,42.42,-94.35
"DEU-SH",2020,35171,36476,34438,38514,-1305,733,-3343,2916334,1206,1237.12,1183.53,1290.72,-31.12,22.47,-84.72,489.7,503.82,481.41,526.23,-14.12,8.29,-36.53,995.9,1036.24,976.69,1095.79,-40.34,19.21,-99.89,723.2,750.34,709.7,790.98,-27.14,13.5,-67.78,1195.8,1239.99,1167.15,1312.83,-44.19,28.65,-117.03
"DEU-SH",2021,36824,37157,34884,39431,-333,1940,-2607,2937339,1253.7,1251.78,1195.06,1308.49,1.92,58.64,-54.79,503.4,503.98,480.26,527.69,-0.58,23.14,-24.29,1022.1,1036.11,972.3,1099.92,-14.01,49.8,-77.82,742.7,750.64,707.1,794.19,-7.94,35.6,-51.49,1227.4,1239.91,1161.87,1317.96,-12.51,65.53,-90.56
"DEU-SH",2022,40687,37838,35301,40376,2849,5386,311,2960202,1374.4,1266.43,1206.23,1326.63,107.97,168.17,47.77,536.5,504.13,478.96,529.3,32.37,57.54,7.2,1105,1035.98,967.41,1104.55,69.02,137.59,0.45,798.8,750.95,704.15,797.74,47.85,94.65,1.06,1330.1,1239.83,1155.96,1323.7,90.27,174.14,6.4
"DEU-SL",2001,12319,,,,,,,1065743,1155.9,,,,,,,634.9,,,,,,,1284.4,,,,,,,933.4,,,,,,,1594.4,,,,,,
"DEU-SL",2002,12362,,,,,,,1063216,1162.7,,,,,,,623.7,,,,,,,1288.5,,,,,,,929.8,,,,,,,1606,,,,,,
"DEU-SL",2003,12862,,,,,,,1058944,1214.5,,,,,,,644.9,,,,,,,1329,,,,,,,960.4,,,,,,,1655.8,,,,,,
"DEU-SL",2004,12011,,,,,,,1053414,1140.2,,,,,,,595.4,,,,,,,1202.5,,,,,,,875.8,,,,,,,1494.3,,,,,,
"DEU-SL",2005,12312,,,,,,,1046798,1176,,,,,,,589.1,,,,,,,1205.4,,,,,,,874.1,,,,,,,1501.9,,,,,,
"DEU-SL",2006,12295,,,,,,,1039946,1182.2,,,,,,,576.3,,,,,,,1174.2,,,,,,,851.9,,,,,,,1461.8,,,,,,
"DEU-SL",2007,12326,,,,,,,1033521,1192.6,,,,,,,569.5,,,,,,,1161.3,,,,,,,842.3,,,,,,,1445.7,,,,,,
"DEU-SL",2008,12564,,,,,,,1026528,1223.9,,,,,,,579.3,,,,,,,1167.4,,,,,,,850.4,,,,,,,1449.9,,,,,,
"DEU-SL",2009,12562,,,,,,,1020124,1231.3,,,,,,,569,,,,,,,1148.5,,,,,,,834.8,,,,,,,1425.9,,,,,,
"DEU-SL",2010,12317,,,,,,,1007899,1221.9,,,,,,,560.8,,,,,,,1123.2,,,,,,,817.5,,,,,,,1390.9,,,,,,
"DEU-SL",2011,12319,,,,,,,996106,1236.7,,,,,,,566,,,,,,,1120.3,,,,,,,819.3,,,,,,,1384.3,,,,,,
"DEU-SL",2012,12285,,,,,,,992537,1237.7,,,,,,,550.2,,,,,,,1099.4,,,,,,,801.6,,,,,,,1360.9,,,,,,
"DEU-SL",2013,12830,12696,11934,13458,134,896,-628,989893,1296.1,1277.03,1199.59,1354.48,19.07,96.51,-58.38,571.2,559.16,520.31,598,12.04,50.89,-26.8,1128.4,1107,1036.11,1177.88,21.4,92.29,-49.48,826.9,810.79,757.75,863.84,16.11,69.15,-36.94,1393.9,1367.89,1281.74,1454.04,26.01,112.16,-60.14
"DEU-SL",2014,12535,12863,12149,13577,-328,386,-1042,992254,1263.3,1295.05,1222.48,1367.62,-31.75,40.82,-104.32,545.9,559.49,523.09,595.89,-13.59,22.81,-49.99,1080.5,1109.58,1043.16,1176,-29.08,37.34,-95.5,791.6,812.51,762.81,862.22,-20.91,28.79,-70.62,1335.3,1371.9,1291.17,1452.63,-36.6,44.13,-117.33
"DEU-SL",2015,13419,13030,12347,13713,389,1072,-294,996113,1347.2,1313.07,1243.59,1382.55,34.13,103.61,-35.35,571.3,559.81,524.96,594.66,11.49,46.34,-23.36,1137.9,1112.16,1048.57,1175.76,25.74,89.33,-37.86,832.2,814.24,766.65,861.82,17.96,65.55,-29.62,1408.3,1375.91,1298.62,1453.2,32.39,109.68,-44.9
"DEU-SL",2016,12903,13197,12524,13870,-294,379,-967,995442,1296.2,1331.09,1262.67,1399.5,-34.89,33.53,-103.3,541.5,560.14,525.83,594.46,-18.64,15.67,-52.96,1081.7,1114.74,1052.12,1177.37,-33.04,29.58,-95.67,790.8,815.96,769.1,862.82,-25.16,21.7,-72.02,1339.8,1379.93,1303.82,1456.04,-40.13,35.98,-116.24
"DEU-SL",2017,13271,13364,12680,14047,-93,591,-776,992383,1337.2,1349.1,1279.62,1418.58,-11.9,57.58,-81.38,552.7,560.47,525.62,595.32,-7.77,27.08,-42.62,1106.5,1117.32,1053.73,1180.92,-10.82,52.77,-74.42,809.9,817.68,770.09,865.27,-7.78,39.81,-55.37,1372.4,1383.94,1306.65,1461.23,-11.54,65.75,-88.83
"DEU-SL",2018,13877,13531,12817,14245,346,1060,-368,988733,1403.4,1367.12,1294.55,1439.69,36.28,108.85,-36.29,582,560.8,524.4,597.2,21.2,57.6,-15.2,1154.7,1119.91,1053.48,1186.33,34.79,101.22,-31.63,846.5,819.4,769.7,869.1,27.1,76.8,-22.6,1428.8,1387.96,1307.23,1468.68,40.84,121.57,-39.88
"DEU-SL",2019,13543,13698,12936,14459,-155,607,-916,985467,1374.2,1385.14,1307.7,1462.58,-10.94,66.5,-88.38,556.4,561.13,522.28,599.97,-4.73,34.12,-43.57,1113.5,1122.49,1051.6,1193.38,-8.99,61.9,-79.88,813.8,821.12,768.08,874.16,-7.32,45.72,-60.36,1381,1391.97,1305.82,1478.12,-10.97,75.18,-97.12
"DEU-SL",2020,13789,13865,13041,14689,-76,748,-900,983185,1402.5,1403.16,1319.36,1486.95,-0.66,83.14,-84.45,557.8,561.46,519.43,603.49,-3.66,38.37,-45.69,1123.4,1125.07,1048.37,1201.77,-1.67,75.03,-78.37,819.8,822.84,765.45,880.24,-3.04,54.35,-60.44,1395.8,1395.99,1302.77,1489.2,-0.19,93.03,-93.4
"DEU-SL",2021,14268,14032,13134,14930,236,1134,-662,987409,1444.9,1421.18,1329.86,1512.49,23.72,115.04,-67.59,571.8,561.79,515.98,607.59,10.01,55.82,-35.79,1152.9,1127.65,1044.07,1211.23,25.25,108.83,-58.33,840.5,824.56,762.02,887.11,15.94,78.48,-46.61,1432.7,1400,1298.42,1501.58,32.7,134.28,-68.88
"DEU-SL",2022,15410,14199,13218,15180,1211,2192,230,992930,1552,1439.19,1339.46,1538.93,112.81,212.54,13.07,609.4,562.11,512.09,612.14,47.29,97.31,-2.74,1232.4,1130.24,1038.95,1221.53,102.16,193.45,10.87,898.1,826.29,757.97,894.6,71.81,140.13,3.5,1532.4,1404.01,1293.07,1514.96,128.39,239.33,17.44
"DEU-SN",2001,49271,,,,,,,4366962,1128.2,,,,,,,592.3,,,,,,,1211.2,,,,,,,877.7,,,,,,,1663.8,,,,,,
"DEU-SN",2002,50066,,,,,,,4335513,1154.8,,,,,,,600.7,,,,,,,1242.2,,,,,,,897.9,,,,,,,1712.7,,,,,,
"DEU-SN",2003,50659,,,,,,,4309102,1175.5,,,,,,,596.8,,,,,,,1242.4,,,,,,,896.5,,,,,,,1718.7,,,,,,
"DEU-SN",2004,48273,,,,,,,4285235,1126.5,,,,,,,555.9,,,,,,,1135.8,,,,,,,824.6,,,,,,,1567,,,,,,
"DEU-SN",2005,48862,,,,,,,4261994,1146.4,,,,,,,546.8,534.2,515.81,552.58,12.6,30.99,-5.78,1108.7,,,,,,,807.8,,,,,,,1529.4,,,,,,
"DEU-SN",2006,48268,,,,,,,4235271,1139.6,,,,,,,530.6,531.95,513.92,549.99,-1.35,16.68,-19.39,1068.1,,,,,,,780.4,,,,,,,1471.3,,,,,,
"DEU-SN",2007,49077,,,,,,,4206763,1166.6,1175.85,1127.39,1224.31,-9.25,39.21,-57.71,524.8,529.71,511.97,547.44,-4.91,12.83,-22.64,1068.4,,,,,,,777.9,,,,,,,1476.6,,,,,,
"DEU-SN",2008,48985,,,,,,,4180996,1171.6,1192.49,1145.19,1239.79,-20.89,26.41,-68.19,514.9,527.46,509.97,544.95,-12.56,4.93,-30.05,1049.1,,,,,,,763.3,,,,,,,1448.1,,,,,,
"DEU-SN",2009,50357,,,,,,,4159290,1210.6,1209.14,1162.81,1255.46,1.46,47.79,-44.86,519.4,525.22,507.92,542.51,-5.82,11.48,-23.11,1059,1060.1,1021.13,1099.07,-1.1,37.87,-40.07,769.6,773.28,746.87,799.68,-3.68,22.73,-30.08,1460.1,1456.58,1397.17,1515.99,3.52,62.93,-55.89
"DEU-SN",2010,50944,,,,,,,4102737,1241.6,1225.78,1180.23,1271.34,15.82,61.37,-29.74,522.7,522.97,505.82,540.12,-0.27,16.88,-17.42,1060.9,1054.08,1016.34,1091.82,6.82,44.56,-30.92,772.3,769.28,743.71,794.86,3.02,28.59,-22.56,1461.4,1447.35,1389.81,1504.89,14.05,71.59,-43.49
"DEU-SN",2011,50610,50781,48479,53083,-171,2131,-2473,4052238,1248.9,1242.43,1197.43,1287.42,6.47,51.47,-38.52,521.5,520.73,503.66,537.79,0.77,17.84,-16.29,1046,1048.06,1011.3,1084.81,-2.06,34.7,-38.81,764.4,765.29,740.38,790.2,-0.89,24.02,-25.8,1435.4,1438.12,1382.08,1494.16,-2.72,53.32,-58.76
"DEU-SN",2012,51323,51411,49209,53614,-88,2114,-2291,4048331,1267.7,1259.07,1214.41,1303.73,8.63,53.29,-36.03,519.8,518.48,501.44,535.52,1.32,18.36,-15.72,1042.8,1042.03,1006,1078.07,0.77,36.8,-35.27,761.6,761.3,736.88,785.72,0.3,24.72,-24.12,1429.5,1428.89,1373.95,1483.83,0.61,55.55,-54.33
"DEU-SN",2013,52951,52042,49913,54170,909,3038,-1219,4050745,1307.3,1275.72,1231.17,1320.26,31.58,76.13,-12.96,530.8,516.23,499.17,533.3,14.57,31.63,-2.5,1054.2,1036.01,1000.41,1071.61,18.19,53.79,-17.41,772.9,757.3,733.18,781.42,15.6,39.72,-8.52,1440.8,1419.66,1365.39,1473.93,21.14,75.41,-33.13
"DEU-SN",2014,51135,52672,50589,54755,-1537,546,-3620,4069781,1256.5,1292.36,1247.7,1337.02,-35.86,8.8,-80.52,505.6,513.99,496.84,531.14,-8.39,8.76,-25.54,994.7,1029.99,994.54,1065.44,-35.29,0.16,-70.74,731.3,753.31,729.29,777.33,-22.01,2.01,-46.03,1353.6,1410.43,1356.38,1464.47,-56.83,-2.78,-110.87
